VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,AtLeastOnceDose,AtLeastOneDoseCumulative,FullyVaccinated,FullyVaccinatedCumulative
2021-01-05 15:00:00,age60to64,1239.0,10179,38.0,90,,0,,10179,,90
2021-01-06 15:00:00,age60to64,1506.0,11685,76.0,166,,0,,11685,,166
2021-01-07 15:00:00,age60to64,1423.0,13108,142.0,308,,0,,13108,,308
2021-01-08 15:00:00,age60to64,1490.0,14598,265.0,573,,0,,14598,,573
2021-01-09 15:00:00,age60to64,450.0,15048,94.0,667,,0,,15048,,667
2021-01-10 15:00:00,age60to64,256.0,15304,33.0,700,,0,,15304,,700
2021-01-11 15:00:00,age60to64,1322.0,16626,272.0,972,,0,,16626,,972
2021-01-12 15:00:00,age60to64,1528.0,18154,500.0,1472,,0,,18154,,1472
2021-01-13 15:00:00,age60to64,1697.0,19851,374.0,1846,,0,,19851,,1846
2021-01-14 15:00:00,age60to64,1640.0,21491,190.0,2036,,0,,21491,,2036
2021-01-15 15:00:00,age60to64,1509.0,23000,185.0,2221,,0,,23000,,2221
2021-01-16 15:00:00,age60to64,342.0,23342,152.0,2373,,0,,23342,,2373
2021-01-17 15:00:00,age60to64,187.0,23529,126.0,2499,,0,,23529,,2499
2021-01-18 15:00:00,age60to64,450.0,23979,333.0,2832,,0,,23979,,2832
2021-01-19 15:00:00,age60to64,890.0,24869,531.0,3363,,0,,24869,,3363
2021-01-20 15:00:00,age60to64,1123.0,25992,500.0,3863,,0,,25992,,3863
2021-01-21 15:00:00,age60to64,1327.0,27319,334.0,4197,,0,,27319,,4197
2021-01-22 15:00:00,age60to64,1776.0,29095,333.0,4530,,0,,29095,,4530
2021-01-23 15:00:00,age60to64,562.0,29657,195.0,4725,,0,,29657,,4725
2021-01-24 15:00:00,age60to64,200.0,29857,197.0,4922,,0,,29857,,4922
2021-01-25 15:00:00,age60to64,840.0,30697,933.0,5855,,0,,30697,,5855
2021-01-26 15:00:00,age60to64,977.0,31674,949.0,6804,,0,,31674,,6804
2021-01-27 15:00:00,age60to64,1169.0,32843,1222.0,8026,,0,,32843,,8026
2021-01-28 15:00:00,age60to64,1162.0,34005,910.0,8936,,0,,34005,,8936
2021-01-29 15:00:00,age60to64,1301.0,35306,749.0,9685,,0,,35306,,9685
2021-01-30 15:00:00,age60to64,842.0,36148,215.0,9900,,0,,36148,,9900
2021-01-31 15:00:00,age60to64,262.0,36410,124.0,10024,,0,,36410,,10024
2021-02-01 15:00:00,age60to64,459.0,36869,458.0,10482,,0,,36869,,10482
2021-02-02 15:00:00,age60to64,761.0,37630,1315.0,11797,,0,,37630,,11797
2021-02-03 15:00:00,age60to64,1089.0,38719,1785.0,13582,,0,,38719,,13582
2021-02-04 15:00:00,age60to64,1451.0,40170,1516.0,15098,,0,,40170,,15098
2021-02-05 15:00:00,age60to64,1198.0,41368,1510.0,16608,,0,,41368,,16608
2021-02-06 15:00:00,age60to64,755.0,42123,507.0,17115,,0,,42123,,17115
2021-02-07 15:00:00,age60to64,363.0,42486,148.0,17263,,0,,42486,,17263
2021-02-08 15:00:00,age60to64,774.0,43260,1121.0,18384,,0,,43260,,18384
2021-02-09 15:00:00,age60to64,980.0,44240,1098.0,19482,,0,,44240,,19482
2021-02-10 15:00:00,age60to64,1129.0,45369,1609.0,21091,,0,,45369,,21091
2021-02-11 15:00:00,age60to64,1414.0,46783,1275.0,22366,,0,,46783,,22366
2021-02-12 15:00:00,age60to64,1419.0,48202,1466.0,23832,,0,,48202,,23832
2021-02-13 15:00:00,age60to64,782.0,48984,340.0,24172,,0,,48984,,24172
2021-02-14 15:00:00,age60to64,460.0,49444,149.0,24321,,0,,49444,,24321
2021-02-15 15:00:00,age60to64,679.0,50123,700.0,25021,,0,,50123,,25021
2021-02-16 15:00:00,age60to64,1110.0,51233,1207.0,26228,,0,,51233,,26228
2021-02-17 15:00:00,age60to64,1327.0,52560,1609.0,27837,,0,,52560,,27837
2021-02-18 15:00:00,age60to64,249.0,52809,352.0,28189,,0,,52809,,28189
2021-02-19 15:00:00,age60to64,639.0,53448,1285.0,29474,,0,,53448,,29474
2021-02-20 15:00:00,age60to64,635.0,54083,1172.0,30646,,0,,54083,,30646
2021-02-21 15:00:00,age60to64,341.0,54424,289.0,30935,,0,,54424,,30935
2021-02-22 15:00:00,age60to64,502.0,54926,944.0,31879,,0,,54926,,31879
2021-02-23 15:00:00,age60to64,1092.0,56018,816.0,32695,,0,,56018,,32695
2021-02-24 15:00:00,age60to64,1384.0,57402,1247.0,33942,,0,,57402,,33942
2021-02-25 15:00:00,age60to64,1338.0,58740,1472.0,35414,,0,,58740,,35414
2021-02-26 15:00:00,age60to64,1735.0,60475,1524.0,36938,,0,,60475,,36938
2021-02-27 15:00:00,age60to64,1286.0,61761,616.0,37554,,0,,61761,,37554
2021-02-28 15:00:00,age60to64,1161.0,62922,288.0,37842,,0,,62922,,37842
2021-03-01 15:00:00,age60to64,2219.0,65141,604.0,38446,,0,,65141,,38446
2021-03-02 15:00:00,age60to64,1866.0,67007,752.0,39198,6.0,6,1872.0,67013,758.0,39204
2021-03-03 15:00:00,age60to64,2457.0,69464,1110.0,40308,20.0,26,2477.0,69490,1130.0,40334
2021-03-04 15:00:00,age60to64,2496.0,71960,1085.0,41393,380.0,406,2876.0,72366,1465.0,41799
2021-03-05 15:00:00,age60to64,2382.0,74342,1244.0,42637,381.0,787,2763.0,75129,1625.0,43424
2021-03-06 15:00:00,age60to64,1586.0,75928,677.0,43314,597.0,1384,2183.0,77312,1274.0,44698
2021-03-07 15:00:00,age60to64,971.0,76899,286.0,43600,652.0,2036,1623.0,78935,938.0,45636
2021-03-08 15:00:00,age60to64,2256.0,79155,586.0,44186,747.0,2783,3003.0,81938,1333.0,46969
2021-03-09 15:00:00,age60to64,2393.0,81548,984.0,45170,737.0,3520,3130.0,85068,1721.0,48690
2021-03-10 15:00:00,age60to64,2837.0,84385,1004.0,46174,850.0,4370,3687.0,88755,1854.0,50544
2021-03-11 15:00:00,age60to64,3687.0,88072,994.0,47168,426.0,4796,4113.0,92868,1420.0,51964
2021-03-12 15:00:00,age60to64,3590.0,91662,1164.0,48332,318.0,5114,3908.0,96776,1482.0,53446
2021-03-13 15:00:00,age60to64,2434.0,94096,650.0,48982,265.0,5379,2699.0,99475,915.0,54361
2021-03-14 15:00:00,age60to64,1963.0,96059,409.0,49391,132.0,5511,2095.0,101570,541.0,54902
2021-03-15 15:00:00,age60to64,3379.0,99438,679.0,50070,71.0,5582,3450.0,105020,750.0,55652
2021-03-16 15:00:00,age60to64,3635.0,103073,838.0,50908,108.0,5690,3743.0,108763,946.0,56598
2021-03-17 15:00:00,age60to64,3952.0,107025,1049.0,51957,166.0,5856,4118.0,112881,1215.0,57813
2021-03-18 15:00:00,age60to64,4787.0,111812,806.0,52763,164.0,6020,4951.0,117832,970.0,58783
2021-03-19 15:00:00,age60to64,4650.0,116462,896.0,53659,145.0,6165,4795.0,122627,1041.0,59824
2021-03-20 15:00:00,age60to64,3233.0,119695,680.0,54339,173.0,6338,3406.0,126033,853.0,60677
2021-03-21 15:00:00,age60to64,2628.0,122323,506.0,54845,52.0,6390,2680.0,128713,558.0,61235
2021-03-22 15:00:00,age60to64,5234.0,127557,780.0,55625,118.0,6508,5352.0,134065,898.0,62133
2021-03-23 15:00:00,age60to64,7312.0,134869,1311.0,56936,361.0,6869,7673.0,141738,1672.0,63805
2021-03-24 15:00:00,age60to64,8745.0,143614,1725.0,58661,325.0,7194,9070.0,150808,2050.0,65855
2021-03-25 15:00:00,age60to64,8618.0,152232,1633.0,60294,562.0,7756,9180.0,159988,2195.0,68050
2021-03-26 15:00:00,age60to64,8023.0,160255,1990.0,62284,477.0,8233,8500.0,168488,2467.0,70517
2021-03-27 15:00:00,age60to64,5755.0,166010,1319.0,63603,1091.0,9324,6846.0,175334,2410.0,72927
2021-03-28 15:00:00,age60to64,4645.0,170655,976.0,64579,708.0,10032,5353.0,180687,1684.0,74611
2021-03-29 15:00:00,age60to64,6632.0,177287,2263.0,66842,228.0,10260,6860.0,187547,2491.0,77102
2021-03-30 15:00:00,age60to64,8138.0,185425,2362.0,69204,352.0,10612,8490.0,196037,2714.0,79816
2021-03-31 15:00:00,age60to64,6976.0,192401,2907.0,72111,1004.0,11616,7980.0,204017,3911.0,83727
2021-04-01 15:00:00,age60to64,7836.0,200237,3549.0,75660,937.0,12553,8773.0,212790,4486.0,88213
2021-04-02 15:00:00,age60to64,5852.0,206089,2849.0,78509,764.0,13317,6616.0,219406,3613.0,91826
2021-04-03 15:00:00,age60to64,2285.0,208374,1703.0,80212,485.0,13802,2770.0,222176,2188.0,94014
2021-04-04 15:00:00,age60to64,866.0,209240,1050.0,81262,98.0,13900,964.0,223140,1148.0,95162
2021-04-05 15:00:00,age60to64,2717.0,211957,2910.0,84172,830.0,14730,3547.0,226687,3740.0,98902
2021-04-06 15:00:00,age60to64,4075.0,216032,3239.0,87411,1003.0,15733,5078.0,231765,4242.0,103144
2021-04-07 15:00:00,age60to64,3334.0,219366,3548.0,90959,1167.0,16900,4501.0,236266,4715.0,107859
2021-04-08 15:00:00,age60to64,4001.0,223367,3850.0,94809,1396.0,18296,5397.0,241663,5246.0,113105
2021-04-09 15:00:00,age60to64,2728.0,226095,3815.0,98624,1806.0,20102,4534.0,246197,5621.0,118726
2021-04-10 15:00:00,age60to64,1828.0,227923,2971.0,101595,675.0,20777,2503.0,248700,3646.0,122372
2021-04-11 15:00:00,age60to64,1142.0,229065,1830.0,103425,667.0,21444,1809.0,250509,2497.0,124869
2021-04-12 15:00:00,age60to64,1829.0,230894,4318.0,107743,781.0,22225,2610.0,253119,5099.0,129968
2021-04-13 15:00:00,age60to64,2899.0,233793,4936.0,112679,24.0,22249,2923.0,256042,4960.0,134928
2021-04-14 15:00:00,age60to64,2630.0,236423,5398.0,118077,21.0,22270,2651.0,258693,5419.0,140347
2021-04-15 15:00:00,age60to64,2717.0,239140,5927.0,124004,15.0,22285,2732.0,261425,5942.0,146289
2021-04-16 15:00:00,age60to64,2371.0,241511,6191.0,130195,1.0,22286,2372.0,263797,6192.0,152481
2021-04-17 15:00:00,age60to64,1723.0,243234,3989.0,134184,1.0,22287,1724.0,265521,3990.0,156471
2021-04-18 15:00:00,age60to64,946.0,244180,4181.0,138365,,22287,,266467,,160652
2021-04-19 15:00:00,age60to64,1777.0,245957,7270.0,145635,6.0,22293,1783.0,268250,7276.0,167928
2021-04-20 15:00:00,age60to64,2088.0,248045,9603.0,155238,10.0,22303,2098.0,270348,9613.0,177541
2021-04-21 15:00:00,age60to64,2270.0,250315,9086.0,164324,,22303,,272618,,186627
2021-04-22 15:00:00,age60to64,2362.0,252677,8717.0,173041,,22303,,274980,,195344
2021-04-23 15:00:00,age60to64,2197.0,254874,7438.0,180479,,22303,,277177,,202782
2021-04-24 15:00:00,age60to64,1554.0,256428,4351.0,184830,7.0,22310,1561.0,278738,4358.0,207140
2021-04-25 15:00:00,age60to64,1092.0,257520,1232.0,186062,3.0,22313,1095.0,279833,1235.0,208375
2021-04-26 15:00:00,age60to64,1721.0,259241,4846.0,190908,17.0,22330,1738.0,281571,4863.0,213238
2021-04-27 15:00:00,age60to64,1851.0,261092,4032.0,194940,116.0,22446,1967.0,283538,4148.0,217386
2021-04-28 15:00:00,age60to64,1770.0,262862,4756.0,199696,113.0,22559,1883.0,285421,4869.0,222255
2021-04-29 15:00:00,age60to64,2132.0,264994,4429.0,204125,155.0,22714,2287.0,287708,4584.0,226839
2021-04-30 15:00:00,age60to64,1860.0,266854,3187.0,207312,164.0,22878,2024.0,289732,3351.0,230190
2021-05-01 15:00:00,age60to64,1198.0,268052,1989.0,209301,94.0,22972,1292.0,291024,2083.0,232273
2021-05-02 15:00:00,age60to64,504.0,268556,1015.0,210316,74.0,23046,578.0,291602,1089.0,233362
2021-05-03 15:00:00,age60to64,889.0,269445,2301.0,212617,159.0,23205,1048.0,292650,2460.0,235822
2021-05-04 15:00:00,age60to64,1064.0,270509,3150.0,215767,186.0,23391,1250.0,293900,3336.0,239158
2021-05-05 15:00:00,age60to64,1221.0,271730,2826.0,218593,204.0,23595,1425.0,295325,3030.0,242188
2021-05-06 15:00:00,age60to64,1173.0,272903,3348.0,221941,166.0,23761,1339.0,296664,3514.0,245702
2021-05-07 15:00:00,age60to64,1035.0,273938,2531.0,224472,198.0,23959,1233.0,297897,2729.0,248431
2021-05-08 15:00:00,age60to64,630.0,274568,1984.0,226456,131.0,24090,761.0,298658,2115.0,250546
2021-05-09 15:00:00,age60to64,244.0,274812,678.0,227134,62.0,24152,306.0,298964,740.0,251286
2021-05-10 15:00:00,age60to64,595.0,275407,1907.0,229041,131.0,24283,726.0,299690,2038.0,253324
2021-05-11 15:00:00,age60to64,737.0,276144,1983.0,231024,137.0,24420,874.0,300564,2120.0,255444
2021-05-12 15:00:00,age60to64,774.0,276918,2336.0,233360,162.0,24582,936.0,301500,2498.0,257942
2021-05-13 15:00:00,age60to64,731.0,277649,2108.0,235468,137.0,24719,868.0,302368,2245.0,260187
2021-05-14 15:00:00,age60to64,877.0,278526,1944.0,237412,175.0,24894,1052.0,303420,2119.0,262306
2021-05-15 15:00:00,age60to64,556.0,279082,1333.0,238745,104.0,24998,660.0,304080,1437.0,263743
2021-05-16 15:00:00,age60to64,288.0,279370,964.0,239709,92.0,25090,380.0,304460,1056.0,264799
2021-05-17 15:00:00,age60to64,644.0,280014,1596.0,241305,166.0,25256,810.0,305270,1762.0,266561
2021-05-18 15:00:00,age60to64,822.0,280836,2011.0,243316,151.0,25407,973.0,306243,2162.0,268723
2021-05-19 15:00:00,age60to64,803.0,281639,1989.0,245305,121.0,25528,924.0,307167,2110.0,270833
2021-05-20 15:00:00,age60to64,760.0,282399,2262.0,247567,166.0,25694,926.0,308093,2428.0,273261
2021-05-21 15:00:00,age60to64,875.0,283274,2002.0,249569,131.0,25825,1006.0,309099,2133.0,275394
2021-05-22 15:00:00,age60to64,515.0,283789,1296.0,250865,102.0,25927,617.0,309716,1398.0,276792
2021-05-23 15:00:00,age60to64,256.0,284045,640.0,251505,66.0,25993,322.0,310038,706.0,277498
2021-05-24 15:00:00,age60to64,598.0,284643,1211.0,252716,115.0,26108,713.0,310751,1326.0,278824
2021-05-25 15:00:00,age60to64,603.0,285246,1428.0,254144,101.0,26209,704.0,311455,1529.0,280353
2021-05-26 15:00:00,age60to64,589.0,285835,1255.0,255399,127.0,26336,716.0,312171,1382.0,281735
2021-05-27 15:00:00,age60to64,566.0,286401,1393.0,256792,93.0,26429,659.0,312830,1486.0,283221
2021-05-28 15:00:00,age60to64,568.0,286969,1310.0,258102,111.0,26540,679.0,313509,1421.0,284642
2021-05-29 15:00:00,age60to64,307.0,287276,696.0,258798,69.0,26609,376.0,313885,765.0,285407
2021-05-30 15:00:00,age60to64,133.0,287409,352.0,259150,33.0,26642,166.0,314051,385.0,285792
2021-05-31 15:00:00,age60to64,80.0,287489,228.0,259378,25.0,26667,105.0,314156,253.0,286045
2021-06-01 15:00:00,age60to64,410.0,287899,1117.0,260495,96.0,26763,506.0,314662,1213.0,287258
2021-06-02 15:00:00,age60to64,402.0,288301,1026.0,261521,75.0,26838,477.0,315139,1101.0,288359
2021-06-03 15:00:00,age60to64,394.0,288695,917.0,262438,85.0,26923,479.0,315618,1002.0,289361
2021-06-04 15:00:00,age60to64,417.0,289112,844.0,263282,97.0,27020,514.0,316132,941.0,290302
2021-06-05 15:00:00,age60to64,291.0,289403,542.0,263824,57.0,27077,348.0,316480,599.0,290901
2021-06-06 15:00:00,age60to64,117.0,289520,215.0,264039,17.0,27094,134.0,316614,232.0,291133
2021-06-07 15:00:00,age60to64,329.0,289849,634.0,264673,58.0,27152,387.0,317001,692.0,291825
2021-06-08 15:00:00,age60to64,267.0,290116,780.0,265453,66.0,27218,333.0,317334,846.0,292671
2021-06-09 15:00:00,age60to64,313.0,290429,662.0,266115,66.0,27284,379.0,317713,728.0,293399
2021-06-10 15:00:00,age60to64,334.0,290763,730.0,266845,75.0,27359,409.0,318122,805.0,294204
2021-06-11 15:00:00,age60to64,339.0,291102,822.0,267667,98.0,27457,437.0,318559,920.0,295124
2021-06-12 15:00:00,age60to64,205.0,291307,475.0,268142,43.0,27500,248.0,318807,518.0,295642
2021-06-13 15:00:00,age60to64,62.0,291369,234.0,268376,23.0,27523,85.0,318892,257.0,295899
2021-06-14 15:00:00,age60to64,272.0,291641,576.0,268952,46.0,27569,318.0,319210,622.0,296521
2021-06-15 15:00:00,age60to64,267.0,291908,675.0,269627,60.0,27629,327.0,319537,735.0,297256
2021-06-16 15:00:00,age60to64,260.0,292168,583.0,270210,48.0,27677,308.0,319845,631.0,297887
2021-06-17 15:00:00,age60to64,300.0,292468,635.0,270845,59.0,27736,359.0,320204,694.0,298581
2021-06-18 15:00:00,age60to64,349.0,292817,629.0,271474,50.0,27786,399.0,320603,679.0,299260
2021-06-19 15:00:00,age60to64,176.0,292993,344.0,271818,41.0,27827,217.0,320820,385.0,299645
2021-06-20 15:00:00,age60to64,74.0,293067,141.0,271959,18.0,27845,92.0,320912,159.0,299804
2021-06-21 15:00:00,age60to64,254.0,293321,298.0,272257,41.0,27886,295.0,321207,339.0,300143
2021-06-22 15:00:00,age60to64,237.0,293558,409.0,272666,41.0,27927,278.0,321485,450.0,300593
2021-06-23 15:00:00,age60to64,260.0,293818,464.0,273130,51.0,27978,311.0,321796,515.0,301108
2021-06-24 15:00:00,age60to64,264.0,294082,433.0,273563,38.0,28016,302.0,322098,471.0,301579
2021-06-25 15:00:00,age60to64,249.0,294331,451.0,274014,69.0,28085,318.0,322416,520.0,302099
2021-06-26 15:00:00,age60to64,166.0,294497,253.0,274267,25.0,28110,191.0,322607,278.0,302377
2021-06-27 15:00:00,age60to64,82.0,294579,116.0,274383,4.0,28114,86.0,322693,120.0,302497
2021-06-28 15:00:00,age60to64,193.0,294772,287.0,274670,32.0,28146,225.0,322918,319.0,302816
2021-06-29 15:00:00,age60to64,228.0,295000,291.0,274961,29.0,28175,257.0,323175,320.0,303136
2021-06-30 15:00:00,age60to64,267.0,295267,301.0,275262,47.0,28222,314.0,323489,348.0,303484
2021-07-01 15:00:00,age60to64,217.0,295484,315.0,275577,34.0,28256,251.0,323740,349.0,303833
2021-07-02 15:00:00,age60to64,262.0,295746,318.0,275895,34.0,28290,296.0,324036,352.0,304185
2021-07-03 15:00:00,age60to64,124.0,295870,179.0,276074,17.0,28307,141.0,324177,196.0,304381
2021-07-04 15:00:00,age60to64,19.0,295889,20.0,276094,5.0,28312,24.0,324201,25.0,304406
2021-07-05 15:00:00,age60to64,134.0,296023,197.0,276291,22.0,28334,156.0,324357,219.0,304625
2021-07-06 15:00:00,age60to64,203.0,296226,282.0,276573,36.0,28370,239.0,324596,318.0,304943
2021-07-07 15:00:00,age60to64,192.0,296418,258.0,276831,24.0,28394,216.0,324812,282.0,305225
2021-07-08 15:00:00,age60to64,215.0,296633,294.0,277125,47.0,28441,262.0,325074,341.0,305566
2021-07-09 15:00:00,age60to64,237.0,296870,311.0,277436,34.0,28475,271.0,325345,345.0,305911
2021-07-10 15:00:00,age60to64,129.0,296999,160.0,277596,21.0,28496,150.0,325495,181.0,306092
2021-07-11 15:00:00,age60to64,79.0,297078,93.0,277689,7.0,28503,86.0,325581,100.0,306192
2021-07-12 15:00:00,age60to64,193.0,297271,225.0,277914,23.0,28526,216.0,325797,248.0,306440
2021-07-13 15:00:00,age60to64,197.0,297468,208.0,278122,15.0,28541,212.0,326009,223.0,306663
2021-07-14 15:00:00,age60to64,209.0,297677,239.0,278361,26.0,28567,235.0,326244,265.0,306928
2021-07-15 15:00:00,age60to64,206.0,297883,225.0,278586,17.0,28584,223.0,326467,242.0,307170
2021-07-16 15:00:00,age60to64,222.0,298105,272.0,278858,28.0,28612,250.0,326717,300.0,307470
2021-07-17 15:00:00,age60to64,148.0,298253,172.0,279030,11.0,28623,159.0,326876,183.0,307653
2021-07-18 15:00:00,age60to64,92.0,298345,68.0,279098,4.0,28627,96.0,326972,72.0,307725
2021-07-19 15:00:00,age60to64,252.0,298597,219.0,279317,25.0,28652,277.0,327249,244.0,307969
2021-07-20 15:00:00,age60to64,264.0,298861,215.0,279532,31.0,28683,295.0,327544,246.0,308215
2021-07-21 15:00:00,age60to64,269.0,299130,236.0,279768,33.0,28716,302.0,327846,269.0,308484
2021-07-22 15:00:00,age60to64,296.0,299426,263.0,280031,34.0,28750,330.0,328176,297.0,308781
2021-07-23 15:00:00,age60to64,356.0,299782,250.0,280281,40.0,28790,396.0,328572,290.0,309071
2021-07-24 15:00:00,age60to64,199.0,299981,138.0,280419,18.0,28808,217.0,328789,156.0,309227
2021-07-25 15:00:00,age60to64,145.0,300126,51.0,280470,7.0,28815,152.0,328941,58.0,309285
2021-07-26 15:00:00,age60to64,301.0,300427,169.0,280639,28.0,28843,329.0,329270,197.0,309482
2021-07-27 15:00:00,age60to64,293.0,300720,193.0,280832,28.0,28871,321.0,329591,221.0,309703
2021-07-28 15:00:00,age60to64,304.0,301024,196.0,281028,30.0,28901,334.0,329925,226.0,309929
2021-07-29 15:00:00,age60to64,295.0,301319,202.0,281230,25.0,28926,320.0,330245,227.0,310156
2021-07-30 15:00:00,age60to64,328.0,301647,218.0,281448,36.0,28962,364.0,330609,254.0,310410
2021-07-31 15:00:00,age60to64,205.0,301852,120.0,281568,11.0,28973,216.0,330825,131.0,310541
2021-08-01 15:00:00,age60to64,137.0,301989,59.0,281627,9.0,28982,146.0,330971,68.0,310609
2021-08-02 15:00:00,age60to64,341.0,302330,160.0,281787,28.0,29010,369.0,331340,188.0,310797
2020-12-14 15:00:00,age50to59,1.0,1,,0,,0,,1,,0
2020-12-15 15:00:00,age50to59,16.0,17,1.0,1,,0,,17,,1
2020-12-16 15:00:00,age50to59,75.0,92,,1,,0,,92,,1
2020-12-17 15:00:00,age50to59,220.0,312,,1,,0,,312,,1
2020-12-18 15:00:00,age50to59,636.0,948,1.0,2,,0,,948,,2
2020-12-19 15:00:00,age50to59,198.0,1146,,2,,0,,1146,,2
2020-12-20 15:00:00,age50to59,56.0,1202,,2,,0,,1202,,2
2020-12-21 15:00:00,age50to59,771.0,1973,2.0,4,,0,,1973,,4
2020-12-22 15:00:00,age50to59,1258.0,3231,2.0,6,,0,,3231,,6
2020-12-23 15:00:00,age50to59,1231.0,4462,5.0,11,,0,,4462,,11
2020-12-24 15:00:00,age50to59,594.0,5056,3.0,14,,0,,5056,,14
2020-12-25 15:00:00,age50to59,223.0,5279,1.0,15,,0,,5279,,15
2020-12-26 15:00:00,age50to59,412.0,5691,1.0,16,,0,,5691,,16
2020-12-27 15:00:00,age50to59,340.0,6031,1.0,17,,0,,6031,,17
2020-12-28 15:00:00,age50to59,1889.0,7920,4.0,21,,0,,7920,,21
2020-12-29 15:00:00,age50to59,2354.0,10274,3.0,24,,0,,10274,,24
2020-12-30 15:00:00,age50to59,2748.0,13022,14.0,38,,0,,13022,,38
2020-12-31 15:00:00,age50to59,1582.0,14604,4.0,42,,0,,14604,,42
2021-01-01 15:00:00,age50to59,360.0,14964,17.0,59,,0,,14964,,59
2021-01-02 15:00:00,age50to59,470.0,15434,2.0,61,,0,,15434,,61
2021-01-03 15:00:00,age50to59,660.0,16094,12.0,73,,0,,16094,,73
2021-01-04 15:00:00,age50to59,2758.0,18852,49.0,122,,0,,18852,,122
2021-01-05 15:00:00,age50to59,2572.0,21424,104.0,226,,0,,21424,,226
2021-01-06 15:00:00,age50to59,3361.0,24785,139.0,365,,0,,24785,,365
2021-01-07 15:00:00,age50to59,3258.0,28043,333.0,698,,0,,28043,,698
2021-01-08 15:00:00,age50to59,3403.0,31446,562.0,1260,,0,,31446,,1260
2021-01-09 15:00:00,age50to59,1001.0,32447,179.0,1439,,0,,32447,,1439
2021-01-10 15:00:00,age50to59,587.0,33034,63.0,1502,,0,,33034,,1502
2021-01-11 15:00:00,age50to59,2710.0,35744,709.0,2211,,0,,35744,,2211
2021-01-12 15:00:00,age50to59,3290.0,39034,1167.0,3378,,0,,39034,,3378
2021-01-13 15:00:00,age50to59,3864.0,42898,787.0,4165,,0,,42898,,4165
2021-01-14 15:00:00,age50to59,3628.0,46526,371.0,4536,,0,,46526,,4536
2021-01-15 15:00:00,age50to59,3820.0,50346,431.0,4967,,0,,50346,,4967
2021-01-16 15:00:00,age50to59,845.0,51191,294.0,5261,,0,,51191,,5261
2021-01-17 15:00:00,age50to59,361.0,51552,258.0,5519,,0,,51552,,5519
2021-01-18 15:00:00,age50to59,905.0,52457,682.0,6201,,0,,52457,,6201
2021-01-19 15:00:00,age50to59,1944.0,54401,1026.0,7227,,0,,54401,,7227
2021-01-20 15:00:00,age50to59,2361.0,56762,1074.0,8301,,0,,56762,,8301
2021-01-21 15:00:00,age50to59,2934.0,59696,756.0,9057,,0,,59696,,9057
2021-01-22 15:00:00,age50to59,4075.0,63771,678.0,9735,,0,,63771,,9735
2021-01-23 15:00:00,age50to59,1204.0,64975,344.0,10079,,0,,64975,,10079
2020-12-18 15:00:00,age10to19,2.0,2,,0,,0,,2,,0
2020-12-19 15:00:00,age10to19,1.0,3,,0,,0,,3,,0
2020-12-20 15:00:00,age10to19,1.0,4,,0,,0,,4,,0
2020-12-21 15:00:00,age10to19,6.0,10,,0,,0,,10,,0
2020-12-22 15:00:00,age10to19,28.0,38,,0,,0,,38,,0
2020-12-23 15:00:00,age10to19,8.0,46,,0,,0,,46,,0
2020-12-24 15:00:00,age10to19,4.0,50,,0,,0,,50,,0
2020-12-25 15:00:00,age10to19,26.0,76,,0,,0,,76,,0
2020-12-26 15:00:00,age10to19,12.0,88,,0,,0,,88,,0
2020-12-27 15:00:00,age10to19,4.0,92,,0,,0,,92,,0
2020-12-28 15:00:00,age10to19,14.0,106,,0,,0,,106,,0
2020-12-29 15:00:00,age10to19,31.0,137,,0,,0,,137,,0
2020-12-30 15:00:00,age10to19,63.0,200,,0,,0,,200,,0
2020-12-31 15:00:00,age10to19,56.0,256,,0,,0,,256,,0
2021-01-01 15:00:00,age10to19,10.0,266,,0,,0,,266,,0
2021-01-02 15:00:00,age10to19,12.0,278,,0,,0,,278,,0
2021-01-03 15:00:00,age10to19,12.0,290,1.0,1,,0,,290,,1
2021-01-04 15:00:00,age10to19,88.0,378,2.0,3,,0,,378,,3
2021-01-05 15:00:00,age10to19,61.0,439,,3,,0,,439,,3
2021-01-06 15:00:00,age10to19,74.0,513,,3,,0,,513,,3
2021-01-07 15:00:00,age10to19,84.0,597,1.0,4,,0,,597,,4
2021-01-08 15:00:00,age10to19,145.0,742,1.0,5,,0,,742,,5
2021-01-09 15:00:00,age10to19,33.0,775,2.0,7,,0,,775,,7
2021-01-10 15:00:00,age10to19,30.0,805,1.0,8,,0,,805,,8
2021-01-11 15:00:00,age10to19,94.0,899,5.0,13,,0,,899,,13
2021-01-12 15:00:00,age10to19,113.0,1012,25.0,38,,0,,1012,,38
2021-01-13 15:00:00,age10to19,148.0,1160,2.0,40,,0,,1160,,40
2021-01-14 15:00:00,age10to19,128.0,1288,1.0,41,,0,,1288,,41
2021-01-15 15:00:00,age10to19,124.0,1412,29.0,70,,0,,1412,,70
2021-01-16 15:00:00,age10to19,23.0,1435,11.0,81,,0,,1435,,81
2021-01-17 15:00:00,age10to19,23.0,1458,4.0,85,,0,,1458,,85
2021-01-18 15:00:00,age10to19,38.0,1496,7.0,92,,0,,1496,,92
2021-01-19 15:00:00,age10to19,67.0,1563,10.0,102,,0,,1563,,102
2021-01-20 15:00:00,age10to19,91.0,1654,18.0,120,,0,,1654,,120
