VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
2021-05-12 15:00:00,age60to69,1184.0,512282,3245.0,437762,245.0,42049,4674.0,992093,3490.0,479811
2021-05-12 15:00:00,age70to79,458.0,340544,966.0,306430,106.0,18245,1530.0,665219,1072.0,324675
2021-05-12 15:00:00,age80plus,217.0,172505,402.0,154143,48.0,6275,667.0,332923,450.0,160418
2021-05-12 15:00:00,Federal Entities,243.0,102254,1124.0,81574,,3067,,186895,,84641
2021-05-12 15:00:00,Unknown,243.0,110254,1124.0,89574,,3067,,202895,,92641
2021-05-13 15:00:00,age10to19,11231.0,135406,3142.0,68860,60.0,4854,14433.0,209120,3202.0,73714
2021-05-13 15:00:00,age20to29,2137.0,337882,5464.0,235687,181.0,24659,7782.0,598228,5645.0,260346
2021-05-13 15:00:00,age30to39,2179.0,422894,6166.0,313184,208.0,31682,8553.0,767760,6374.0,344866
2021-05-13 15:00:00,age40to49,2003.0,430845,6363.0,324977,228.0,34604,8594.0,790426,6591.0,359581
2021-05-13 15:00:00,age50to59,1971.0,509869,6733.0,393506,289.0,47086,8993.0,950461,7022.0,440592
2021-05-13 15:00:00,age60to69,1126.0,513408,2953.0,440715,219.0,42268,4298.0,996391,3172.0,482983
2021-05-13 15:00:00,age70to79,439.0,340983,907.0,307337,85.0,18330,1431.0,666650,992.0,325667
2021-05-13 15:00:00,age80plus,164.0,172669,319.0,154462,45.0,6320,528.0,333451,364.0,160782
2021-05-14 15:00:00,age10to19,10646.0,146052,2551.0,71411,62.0,4916,13259.0,222379,2613.0,76327
2021-05-14 15:00:00,age20to29,2619.0,340501,4533.0,240220,259.0,24918,7411.0,605639,4792.0,265138
2021-05-14 15:00:00,age30to39,2923.0,425817,5211.0,318395,284.0,31966,8418.0,776178,5495.0,350361
2021-05-14 15:00:00,age40to49,2759.0,433604,5170.0,330147,331.0,34935,8260.0,798686,5501.0,365082
2021-05-14 15:00:00,age50to59,2477.0,512346,5552.0,399058,371.0,47457,8400.0,958861,5923.0,446515
2021-05-14 15:00:00,age60to69,1300.0,514708,2655.0,443370,289.0,42557,4244.0,1000635,2944.0,485927
2021-05-14 15:00:00,age70to79,417.0,341400,817.0,308154,103.0,18433,1337.0,667987,920.0,326587
2021-05-14 15:00:00,age80plus,196.0,172865,305.0,154767,39.0,6359,540.0,333991,344.0,161126
2021-05-14 15:00:00,Federal Entities,290.0,102544,1022.0,82596,2.0,3069,1314.0,188209,1024.0,85665
2021-05-14 15:00:00,Unknown,290.0,110544,1022.0,90596,2.0,3069,1314.0,204209,1024.0,93665
2021-05-15 15:00:00,age10to19,12051.0,158103,2878.0,74289,45.0,4961,14974.0,237353,2923.0,79250
2021-05-15 15:00:00,age20to29,1889.0,342390,3991.0,244211,255.0,25173,6135.0,611774,4246.0,269384
2021-05-15 15:00:00,age30to39,2061.0,427878,4296.0,322691,300.0,32266,6657.0,782835,4596.0,354957
2021-05-15 15:00:00,age40to49,1742.0,435346,4174.0,334321,275.0,35210,6191.0,804877,4449.0,369531
2021-05-15 15:00:00,age50to59,1606.0,513952,4511.0,403569,299.0,47756,6416.0,965277,4810.0,451325
2021-05-15 15:00:00,age60to69,830.0,515538,1864.0,445234,149.0,42706,2843.0,1003478,2013.0,487940
2021-05-15 15:00:00,age70to79,261.0,341661,515.0,308669,56.0,18489,832.0,668819,571.0,327158
2021-05-15 15:00:00,age80plus,99.0,172964,195.0,154962,28.0,6387,322.0,334313,223.0,161349
2021-05-15 15:00:00,Federal Entities,611.0,103155,1701.0,84297,4.0,3073,2316.0,190525,1705.0,87370
2021-05-15 15:00:00,Unknown,611.0,111155,1701.0,92297,4.0,3073,2316.0,206525,1705.0,95370
2021-05-16 15:00:00,age10to19,4327.0,162430,2460.0,76749,42.0,5003,6829.0,244182,2502.0,81752
2021-05-16 15:00:00,age20to29,1066.0,343456,3047.0,247258,207.0,25380,4320.0,616094,3254.0,272638
2021-05-16 15:00:00,age30to39,967.0,428845,3271.0,325962,229.0,32495,4467.0,787302,3500.0,358457
2021-05-16 15:00:00,age40to49,883.0,436229,3205.0,337526,210.0,35420,4298.0,809175,3415.0,372946
2021-05-16 15:00:00,age50to59,772.0,514724,3139.0,406708,221.0,47977,4132.0,969409,3360.0,454685
2021-05-16 15:00:00,age60to69,399.0,515937,1339.0,446573,128.0,42834,1866.0,1005344,1467.0,489407
2021-05-16 15:00:00,age70to79,119.0,341780,410.0,309079,29.0,18518,558.0,669377,439.0,327597
2021-05-16 15:00:00,age80plus,52.0,173016,115.0,155077,27.0,6414,194.0,334507,142.0,161491
2021-05-17 15:00:00,age10to19,7474.0,169904,2533.0,79282,63.0,5066,10070.0,254252,2596.0,84348
2021-05-17 15:00:00,age20to29,1999.0,345455,4270.0,251528,295.0,25675,6564.0,622658,4565.0,277203
2021-05-17 15:00:00,age30to39,1910.0,430755,4700.0,330662,369.0,32864,6979.0,794281,5069.0,363526
2021-05-17 15:00:00,age40to49,1659.0,437888,4557.0,342083,342.0,35762,6558.0,815733,4899.0,377845
2021-05-17 15:00:00,age50to59,1734.0,516458,4975.0,411683,374.0,48351,7083.0,976492,5349.0,460034
2021-05-17 15:00:00,age60to69,981.0,516918,2262.0,448835,244.0,43078,3487.0,1008831,2506.0,491913
2021-05-17 15:00:00,age70to79,336.0,342116,697.0,309776,107.0,18625,1140.0,670517,804.0,328401
2021-05-17 15:00:00,age80plus,146.0,173162,275.0,155352,35.0,6449,456.0,334963,310.0,161801
2021-05-17 15:00:00,Federal Entities,565.0,103720,2505.0,86802,11.0,3084,3081.0,193606,2516.0,89886
2021-05-17 15:00:00,Unknown,565.0,111720,2505.0,94802,11.0,3084,3081.0,209606,2516.0,97886
2021-05-18 15:00:00,age10to19,9010.0,178914,3002.0,82284,77.0,5143,12089.0,266341,3079.0,87427
2021-05-18 15:00:00,age20to29,2585.0,348040,5261.0,256789,335.0,26010,8181.0,630839,5596.0,282799
2021-05-18 15:00:00,age30to39,2501.0,433256,5303.0,335965,369.0,33233,8173.0,802454,5672.0,369198
2021-05-18 15:00:00,age40to49,2192.0,440080,5336.0,347419,330.0,36092,7858.0,823591,5666.0,383511
2021-05-18 15:00:00,age50to59,2055.0,518513,5655.0,417338,402.0,48753,8112.0,984604,6057.0,466091
2021-05-18 15:00:00,age60to69,1220.0,518138,2849.0,451684,225.0,43303,4294.0,1013125,3074.0,494987
2021-05-18 15:00:00,age70to79,449.0,342565,980.0,310756,95.0,18720,1524.0,672041,1075.0,329476
2021-05-18 15:00:00,age80plus,157.0,173319,330.0,155682,53.0,6502,540.0,335503,383.0,162184
2021-05-18 15:00:00,Federal Entities,164.0,103884,61.0,86863,2.0,3086,227.0,193833,63.0,89949
2021-05-18 15:00:00,Unknown,164.0,111884,61.0,94863,2.0,3086,227.0,209833,63.0,97949
2021-05-19 15:00:00,age10to19,13651.0,192565,3603.0,85887,49.0,5192,17303.0,283644,3652.0,91079
2021-05-19 15:00:00,age20to29,2529.0,350569,4671.0,261460,242.0,26252,7442.0,638281,4913.0,287712
2021-05-19 15:00:00,age30to39,2487.0,435743,4994.0,340959,288.0,33521,7769.0,810223,5282.0,374480
2021-05-19 15:00:00,age40to49,2268.0,442348,4980.0,352399,257.0,36349,7505.0,831096,5237.0,388748
2021-05-19 15:00:00,age50to59,1989.0,520502,5485.0,422823,338.0,49091,7812.0,992416,5823.0,471914
2021-05-19 15:00:00,age60to69,1076.0,519214,2578.0,454262,176.0,43479,3830.0,1016955,2754.0,497741
2021-05-19 15:00:00,age70to79,407.0,342972,849.0,311605,81.0,18801,1337.0,673378,930.0,330406
2021-05-19 15:00:00,age80plus,181.0,173500,336.0,156018,27.0,6529,544.0,336047,363.0,162547
2021-05-20 15:00:00,age10to19,6096.0,198661,2186.0,88073,41.0,5233,8323.0,291967,2227.0,93306
2021-05-20 15:00:00,age20to29,2260.0,352829,4307.0,265767,248.0,26500,6815.0,645096,4555.0,292267
2021-05-20 15:00:00,age30to39,2092.0,437835,4648.0,345607,297.0,33818,7037.0,817260,4945.0,379425
2021-05-20 15:00:00,age40to49,1791.0,444139,4736.0,357135,268.0,36617,6795.0,837891,5004.0,393752
2021-05-20 15:00:00,age50to59,1752.0,522254,5289.0,428112,309.0,49400,7350.0,999766,5598.0,477512
2021-05-20 15:00:00,age60to69,988.0,520202,2673.0,456935,238.0,43717,3899.0,1020854,2911.0,500652
2021-05-20 15:00:00,age70to79,401.0,343373,784.0,312389,92.0,18893,1277.0,674655,876.0,331282
2021-05-20 15:00:00,age80plus,179.0,173679,341.0,156359,39.0,6568,559.0,336606,380.0,162927
2021-05-20 15:00:00,Federal Entities,885.0,104769,1024.0,87887,,3086,,195742,,90973
2021-05-20 15:00:00,Unknown,885.0,112769,1024.0,95887,,3086,,211742,,98973
2021-05-21 15:00:00,age10to19,5243.0,203904,2330.0,90403,34.0,5267,7607.0,299574,2364.0,95670
2021-05-21 15:00:00,age20to29,1898.0,354727,3712.0,269479,176.0,26676,5786.0,650882,3888.0,296155
2021-05-21 15:00:00,age30to39,1952.0,439787,4059.0,349666,238.0,34056,6249.0,823509,4297.0,383722
2021-05-21 15:00:00,age40to49,1802.0,445941,4188.0,361323,196.0,36813,6186.0,844077,4384.0,398136
2021-05-21 15:00:00,age50to59,1694.0,523948,4428.0,432540,273.0,49673,6395.0,1006161,4701.0,482213
2021-05-21 15:00:00,age60to69,1030.0,521232,2168.0,459103,150.0,43867,3348.0,1024202,2318.0,502970
2021-05-21 15:00:00,age70to79,340.0,343713,728.0,313117,70.0,18963,1138.0,675793,798.0,332080
2021-05-21 15:00:00,age80plus,135.0,173814,232.0,156591,48.0,6616,415.0,337021,280.0,163207
2021-05-22 15:00:00,age10to19,4101.0,208005,1024.0,91427,27.0,5294,5152.0,304726,1051.0,96721
2021-05-22 15:00:00,age20to29,921.0,355648,1649.0,271128,125.0,26801,2695.0,653577,1774.0,297929
2021-05-22 15:00:00,age30to39,880.0,440667,1679.0,351345,159.0,34215,2718.0,826227,1838.0,385560
2021-05-22 15:00:00,age40to49,838.0,446779,1710.0,363033,151.0,36964,2699.0,846776,1861.0,399997
2021-05-22 15:00:00,age50to59,654.0,524602,1706.0,434246,129.0,49802,2489.0,1008650,1835.0,484048
2021-05-22 15:00:00,age60to69,298.0,521530,877.0,459980,68.0,43935,1243.0,1025445,945.0,503915
2021-05-22 15:00:00,age70to79,97.0,343810,175.0,313292,25.0,18988,297.0,676090,200.0,332280
2021-05-22 15:00:00,age80plus,41.0,173855,77.0,156668,18.0,6634,136.0,337157,95.0,163302
2021-05-22 15:00:00,Federal Entities,911.0,105680,1359.0,89246,9.0,3095,2279.0,198021,1368.0,92341
2021-05-22 15:00:00,Unknown,911.0,113680,1359.0,97246,9.0,3095,2279.0,214021,1368.0,100341
