OBJECTID,VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative,AtLeastOneDose,FullyVaccinated,FullVaccinatedCumulative,AtLeastOneDoseCumulative
5861,7/10/2021 15:00:00,Garrett                                           ,3.000000000000000,10400,3.000000000000000,9682,,779,,,10461,11179
5862,7/11/2021 15:00:00,Garrett                                           ,3.000000000000000,10403,3.000000000000000,9685,,779,,,10464,11182
5863,7/12/2021 15:00:00,Garrett                                           ,1.000000000000000,10404,10.000000000000000,9695,3.000000000000000,782,4,13,10477,11186
5864,5/28/2021 15:00:00,Somerset                                          ,78.000000000000000,9222,124.000000000000000,7742,15.000000000000000,846,93,139,8588,10068
5865,5/29/2021 15:00:00,Somerset                                          ,9.000000000000000,9231,15.000000000000000,7757,4.000000000000000,850,13,19,8607,10081
5866,5/30/2021 15:00:00,Somerset                                          ,1.000000000000000,9232,4.000000000000000,7761,,850,,,8611,10082
5867,5/31/2021 15:00:00,Somerset                                          ,5.000000000000000,9237,6.000000000000000,7767,,850,,,8617,10087
5868,6/1/2021 15:00:00,Somerset                                          ,23.000000000000000,9260,27.000000000000000,7794,11.000000000000000,861,34,38,8655,10121
5869,6/2/2021 15:00:00,Somerset                                          ,29.000000000000000,9289,59.000000000000000,7853,1.000000000000000,862,30,60,8715,10151
5870,6/3/2021 15:00:00,Somerset                                          ,20.000000000000000,9309,40.000000000000000,7893,,862,,,8755,10171
5871,6/4/2021 15:00:00,Somerset                                          ,23.000000000000000,9332,50.000000000000000,7943,6.000000000000000,868,29,56,8811,10200
5872,6/5/2021 15:00:00,Somerset                                          ,9.000000000000000,9341,12.000000000000000,7955,5.000000000000000,873,14,17,8828,10214
5873,6/6/2021 15:00:00,Somerset                                          ,27.000000000000000,9368,3.000000000000000,7958,1.000000000000000,874,28,4,8832,10242
5874,6/7/2021 15:00:00,Somerset                                          ,18.000000000000000,9386,44.000000000000000,8002,2.000000000000000,876,20,46,8878,10262
5875,6/8/2021 15:00:00,Somerset                                          ,10.000000000000000,9396,32.000000000000000,8034,5.000000000000000,881,15,37,8915,10277
5876,6/9/2021 15:00:00,Somerset                                          ,15.000000000000000,9411,41.000000000000000,8075,3.000000000000000,884,18,44,8959,10295
5877,6/10/2021 15:00:00,Somerset                                          ,34.000000000000000,9445,39.000000000000000,8114,9.000000000000000,893,43,48,9007,10338
5878,6/11/2021 15:00:00,Somerset                                          ,40.000000000000000,9485,54.000000000000000,8168,9.000000000000000,902,49,63,9070,10387
5879,6/12/2021 15:00:00,Somerset                                          ,2.000000000000000,9487,11.000000000000000,8179,4.000000000000000,906,6,15,9085,10393
5880,6/13/2021 15:00:00,Somerset                                          ,1.000000000000000,9488,6.000000000000000,8185,,906,,,9091,10394
5881,6/14/2021 15:00:00,Somerset                                          ,10.000000000000000,9498,44.000000000000000,8229,3.000000000000000,909,13,47,9138,10407
5882,6/15/2021 15:00:00,Somerset                                          ,10.000000000000000,9508,27.000000000000000,8256,3.000000000000000,912,13,30,9168,10420
5883,6/16/2021 15:00:00,Somerset                                          ,8.000000000000000,9516,68.000000000000000,8324,2.000000000000000,914,10,70,9238,10430
5884,6/17/2021 15:00:00,Somerset                                          ,8.000000000000000,9524,38.000000000000000,8362,1.000000000000000,915,9,39,9277,10439
5885,6/18/2021 15:00:00,Somerset                                          ,13.000000000000000,9537,41.000000000000000,8403,,915,,,9318,10452
5886,6/19/2021 15:00:00,Somerset                                          ,11.000000000000000,9548,12.000000000000000,8415,3.000000000000000,918,14,15,9333,10466
5887,6/20/2021 15:00:00,Somerset                                          ,1.000000000000000,9549,2.000000000000000,8417,,918,,,9335,10467
5888,6/21/2021 15:00:00,Somerset                                          ,19.000000000000000,9568,23.000000000000000,8440,4.000000000000000,922,23,27,9362,10490
5889,6/22/2021 15:00:00,Somerset                                          ,20.000000000000000,9588,6.000000000000000,8446,,922,,,9368,10510
5890,6/23/2021 15:00:00,Somerset                                          ,11.000000000000000,9599,39.000000000000000,8485,4.000000000000000,926,15,43,9411,10525
5891,6/24/2021 15:00:00,Somerset                                          ,15.000000000000000,9614,21.000000000000000,8506,1.000000000000000,927,16,22,9433,10541
5892,6/24/2021 15:00:00,Harford                                           ,149.000000000000000,127918,226.000000000000000,119183,26.000000000000000,11718,175,252,130901,139636
5893,6/25/2021 15:00:00,Harford                                           ,179.000000000000000,128097,276.000000000000000,119459,21.000000000000000,11739,200,297,131198,139836
5894,6/26/2021 15:00:00,Harford                                           ,88.000000000000000,128185,169.000000000000000,119628,7.000000000000000,11746,95,176,131374,139931
5895,6/27/2021 15:00:00,Harford                                           ,70.000000000000000,128255,112.000000000000000,119740,5.000000000000000,11751,75,117,131491,140006
5896,6/28/2021 15:00:00,Harford                                           ,170.000000000000000,128425,164.000000000000000,119904,23.000000000000000,11774,193,187,131678,140199
5897,6/29/2021 15:00:00,Harford                                           ,142.000000000000000,128567,199.000000000000000,120103,21.000000000000000,11795,163,220,131898,140362
5898,6/30/2021 15:00:00,Harford                                           ,135.000000000000000,128702,195.000000000000000,120298,29.000000000000000,11824,164,224,132122,140526
5899,7/1/2021 15:00:00,Harford                                           ,153.000000000000000,128855,178.000000000000000,120476,21.000000000000000,11845,174,199,132321,140700
5900,7/2/2021 15:00:00,Harford                                           ,132.000000000000000,128987,196.000000000000000,120672,13.000000000000000,11858,145,209,132530,140845
5901,7/3/2021 15:00:00,Harford                                           ,87.000000000000000,129074,109.000000000000000,120781,11.000000000000000,11869,98,120,132650,140943
5902,7/4/2021 15:00:00,Harford                                           ,28.000000000000000,129102,19.000000000000000,120800,2.000000000000000,11871,30,21,132671,140973
5903,7/5/2021 15:00:00,Harford                                           ,144.000000000000000,129246,140.000000000000000,120940,25.000000000000000,11896,169,165,132836,141142
5904,7/6/2021 15:00:00,Harford                                           ,127.000000000000000,129373,175.000000000000000,121115,21.000000000000000,11917,148,196,133032,141290
5905,7/7/2021 15:00:00,Harford                                           ,130.000000000000000,129503,193.000000000000000,121308,15.000000000000000,11932,145,208,133240,141435
5906,7/8/2021 15:00:00,Harford                                           ,167.000000000000000,129670,185.000000000000000,121493,21.000000000000000,11953,188,206,133446,141623
5907,7/9/2021 15:00:00,Harford                                           ,154.000000000000000,129824,246.000000000000000,121739,16.000000000000000,11969,170,262,133708,141793
5908,7/10/2021 15:00:00,Harford                                           ,80.000000000000000,129904,95.000000000000000,121834,7.000000000000000,11976,87,102,133810,141880
5909,7/11/2021 15:00:00,Harford                                           ,93.000000000000000,129997,62.000000000000000,121896,10.000000000000000,11986,103,72,133882,141983
5910,7/12/2021 15:00:00,Harford                                           ,140.000000000000000,130137,150.000000000000000,122046,21.000000000000000,12007,161,171,134053,142144
5911,7/13/2021 15:00:00,Harford                                           ,110.000000000000000,130247,132.000000000000000,122178,17.000000000000000,12024,127,149,134202,142271
5912,7/14/2021 15:00:00,Harford                                           ,132.000000000000000,130379,153.000000000000000,122331,13.000000000000000,12037,145,166,134368,142416
5913,7/15/2021 15:00:00,Harford                                           ,152.000000000000000,130531,157.000000000000000,122488,15.000000000000000,12052,167,172,134540,142583
5914,7/16/2021 15:00:00,Harford                                           ,174.000000000000000,130705,188.000000000000000,122676,13.000000000000000,12065,187,201,134741,142770
5915,7/17/2021 15:00:00,Harford                                           ,91.000000000000000,130796,78.000000000000000,122754,4.000000000000000,12069,95,82,134823,142865
5916,7/18/2021 15:00:00,Harford                                           ,76.000000000000000,130872,69.000000000000000,122823,4.000000000000000,12073,80,73,134896,142945
5917,7/19/2021 15:00:00,Harford                                           ,161.000000000000000,131033,183.000000000000000,123006,24.000000000000000,12097,185,207,135103,143130
5918,7/20/2021 15:00:00,Harford                                           ,175.000000000000000,131208,127.000000000000000,123133,26.000000000000000,12123,201,153,135256,143331
5919,7/21/2021 15:00:00,Harford                                           ,211.000000000000000,131419,125.000000000000000,123258,14.000000000000000,12137,225,139,135395,143556
5920,7/13/2021 15:00:00,Garrett                                           ,6.000000000000000,10410,6.000000000000000,9701,2.000000000000000,784,8,8,10485,11194
5921,7/14/2021 15:00:00,Garrett                                           ,4.000000000000000,10414,4.000000000000000,9705,1.000000000000000,785,5,5,10490,11199
5922,7/15/2021 15:00:00,Garrett                                           ,4.000000000000000,10418,2.000000000000000,9707,2.000000000000000,787,6,4,10494,11205
5923,7/16/2021 15:00:00,Garrett                                           ,12.000000000000000,10430,16.000000000000000,9723,4.000000000000000,791,16,20,10514,11221
5924,7/17/2021 15:00:00,Garrett                                           ,2.000000000000000,10432,2.000000000000000,9725,,791,,,10516,11223
5925,7/18/2021 15:00:00,Garrett                                           ,1.000000000000000,10433,2.000000000000000,9727,,791,,,10518,11224
5926,7/19/2021 15:00:00,Garrett                                           ,12.000000000000000,10445,9.000000000000000,9736,,791,,,10527,11236
