OBJECTID,VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedTotalDoses,CombinedTotalDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
2591,8/1/2021 15:00:00,age60to69,207,563530,90,528983,18,49880,315,1142393,108,578863
2592,8/1/2021 15:00:00,age70to79,48,365846,34,345842,3,21555,85,733243,37,367397
2593,8/1/2021 15:00:00,age80plus,21,182587,11,170827,2,7854,34,361268,13,178681
2594,8/1/2021 15:00:00,Federal Entities,1,113756,,100303,,3280,,217339,,103583
2595,8/1/2021 15:00:00,Unknown,1,121756,,108303,,3280,,233339,,111583
2596,8/2/2021 15:00:00,age10to19,1810,351900,1105,298944,33,7500,2948,658344,1138,306444
2597,8/2/2021 15:00:00,age20to29,1238,437224,605,382352,78,35890,1921,855466,683,418242
2598,8/2/2021 15:00:00,age30to39,1300,520895,560,466679,55,43813,1915,1031387,615,510492
2599,8/2/2021 15:00:00,age40to49,943,514993,483,469500,56,45712,1482,1030205,539,515212
2600,8/2/2021 15:00:00,age50to59,865,588592,450,542819,47,59148,1362,1190559,497,601967
2601,8/2/2021 15:00:00,age60to69,536,564066,250,529233,43,49923,829,1143222,293,579156
2602,8/2/2021 15:00:00,age70to79,179,366025,113,345955,10,21565,302,733545,123,367520
2603,8/2/2021 15:00:00,age80plus,70,182657,51,170878,7,7861,128,361396,58,178739
2604,8/3/2021 15:00:00,age10to19,1900,353800,1171,300115,28,7528,3099,661443,1199,307643
2605,8/3/2021 15:00:00,age20to29,1234,438458,667,383019,113,36003,2014,857480,780,419022
2606,8/3/2021 15:00:00,age30to39,1202,522097,611,467290,102,43915,1915,1033302,713,511205
2607,8/3/2021 15:00:00,age40to49,939,515932,489,469989,78,45790,1506,1031711,567,515779
2608,8/3/2021 15:00:00,age50to59,857,589449,456,543275,94,59242,1407,1191966,550,602517
2609,8/3/2021 15:00:00,age60to69,486,564552,282,529515,48,49971,816,1144038,330,579486
2610,8/3/2021 15:00:00,age70to79,192,366217,116,346071,29,21594,337,733882,145,367665
2611,8/3/2021 15:00:00,age80plus,68,182725,52,170930,7,7868,127,361523,59,178798
2612,8/3/2021 15:00:00,Federal Entities,3,113759,,100303,,3280,,217342,,103583
2613,8/3/2021 15:00:00,Unknown,3,121759,,108303,,3280,,233342,,111583
2614,8/4/2021 15:00:00,age10to19,1856,355656,1176,301291,34,7562,3066,664509,1210,308853
2615,8/4/2021 15:00:00,age20to29,1264,439722,650,383669,93,36096,2007,859487,743,419765
2616,8/4/2021 15:00:00,age30to39,1340,523437,595,467885,98,44013,2033,1035335,693,511898
2617,8/4/2021 15:00:00,age40to49,977,516909,529,470518,95,45885,1601,1033312,624,516403
2618,8/4/2021 15:00:00,age50to59,933,590382,477,543752,112,59354,1522,1193488,589,603106
2619,8/4/2021 15:00:00,age60to69,474,565026,279,529794,54,50025,807,1144845,333,579819
2620,8/4/2021 15:00:00,age70to79,189,366406,96,346167,20,21614,305,734187,116,367781
2621,8/4/2021 15:00:00,age80plus,77,182802,57,170987,10,7878,144,361667,67,178865
2622,8/5/2021 15:00:00,age10to19,2048,357704,1266,302557,23,7585,3337,667846,1289,310142
2623,8/5/2021 15:00:00,age20to29,1311,441033,698,384367,120,36216,2129,861616,818,420583
2624,8/5/2021 15:00:00,age30to39,1419,524856,648,468533,120,44133,2187,1037522,768,512666
2625,8/5/2021 15:00:00,age40to49,1042,517951,485,471003,107,45992,1634,1034946,592,516995
2626,8/5/2021 15:00:00,age50to59,878,591260,510,544262,90,59444,1478,1194966,600,603706
2627,8/5/2021 15:00:00,age60to69,563,565589,296,530090,48,50073,907,1145752,344,580163
2628,8/5/2021 15:00:00,age70to79,189,366595,131,346298,14,21628,334,734521,145,367926
2629,8/5/2021 15:00:00,age80plus,87,182889,46,171033,11,7889,144,361811,57,178922
2630,8/5/2021 15:00:00,Federal Entities,35,113794,15,100318,,3280,,217392,,103598
2631,8/5/2021 15:00:00,Unknown,35,121794,15,108318,,3280,,233392,,111598
2632,8/6/2021 15:00:00,age10to19,2067,359771,1280,303837,21,7606,3368,671214,1301,311443
2633,8/6/2021 15:00:00,age20to29,1514,442547,724,385091,78,36294,2316,863932,802,421385
2634,8/6/2021 15:00:00,age30to39,1554,526410,755,469288,90,44223,2399,1039921,845,513511
2635,8/6/2021 15:00:00,age40to49,1158,519109,656,471659,87,46079,1901,1036847,743,517738
2636,8/6/2021 15:00:00,age50to59,1059,592319,634,544896,86,59530,1779,1196745,720,604426
2637,8/6/2021 15:00:00,age60to69,560,566149,347,530437,51,50124,958,1146710,398,580561
2638,8/6/2021 15:00:00,age70to79,212,366807,150,346448,14,21642,376,734897,164,368090
2639,8/6/2021 15:00:00,age80plus,102,182991,58,171091,10,7899,170,361981,68,178990
2640,8/6/2021 15:00:00,Federal Entities,,113794,30,100348,,3280,,217422,,103628
2641,8/6/2021 15:00:00,Unknown,,121794,30,108348,,3280,,233422,,111628
2642,8/7/2021 15:00:00,age10to19,1284,361055,782,304619,11,7617,2077,673291,793,312236
2643,8/7/2021 15:00:00,age20to29,963,443510,501,385592,58,36352,1522,865454,559,421944
2644,8/7/2021 15:00:00,age30to39,1032,527442,444,469732,57,44280,1533,1041454,501,514012
2645,8/7/2021 15:00:00,age40to49,842,519951,396,472055,51,46130,1289,1038136,447,518185
2646,8/7/2021 15:00:00,age50to59,607,592926,354,545250,47,59577,1008,1197753,401,604827
2647,8/7/2021 15:00:00,age60to69,309,566458,184,530621,23,50147,516,1147226,207,580768
2648,8/7/2021 15:00:00,age70to79,102,366909,66,346514,5,21647,173,735070,71,368161
2649,8/7/2021 15:00:00,age80plus,35,183026,26,171117,2,7901,63,362044,28,179018
2650,8/7/2021 15:00:00,Federal Entities,,113794,15,100363,,3280,,217437,,103643
2651,8/7/2021 15:00:00,Unknown,,121794,15,108363,,3280,,233437,,111643
2652,8/8/2021 15:00:00,age10to19,991,362046,572,305191,10,7627,1573,674864,582,312818
2653,8/8/2021 15:00:00,age20to29,769,444279,384,385976,35,36387,1188,866642,419,422363
2654,8/8/2021 15:00:00,age30to39,762,528204,354,470086,30,44310,1146,1042600,384,514396
2655,8/8/2021 15:00:00,age40to49,577,520528,272,472327,18,46148,867,1039003,290,518475
2656,8/8/2021 15:00:00,age50to59,407,593333,226,545476,24,59601,657,1198410,250,605077
2657,8/8/2021 15:00:00,age60to69,206,566664,135,530756,14,50161,355,1147581,149,580917
2658,8/8/2021 15:00:00,age70to79,65,366974,42,346556,6,21653,113,735183,48,368209
2659,8/8/2021 15:00:00,age80plus,20,183046,10,171127,2,7903,32,362076,12,179030
2660,8/8/2021 15:00:00,Federal Entities,69,113863,26,100389,,3280,,217532,,103669
2661,8/8/2021 15:00:00,Unknown,69,121863,26,108389,,3280,,233532,,111669
2662,8/9/2021 15:00:00,age10to19,1886,363932,1345,306536,22,7649,3253,678117,1367,314185
2663,8/9/2021 15:00:00,age20to29,1253,445532,733,386709,87,36474,2073,868715,820,423183
2664,8/9/2021 15:00:00,age30to39,1271,529475,705,470791,74,44384,2050,1044650,779,515175
2665,8/9/2021 15:00:00,age40to49,968,521496,608,472935,62,46210,1638,1040641,670,519145
2666,8/9/2021 15:00:00,age50to59,814,594147,562,546038,47,59648,1423,1199833,609,605686
2667,8/9/2021 15:00:00,age60to69,459,567123,313,531069,49,50210,821,1148402,362,581279
2668,8/9/2021 15:00:00,age70to79,152,367126,158,346714,11,21664,321,735504,169,368378
2669,8/9/2021 15:00:00,age80plus,68,183114,59,171186,4,7907,131,362207,63,179093
2670,8/10/2021 15:00:00,age10to19,1912,365844,1275,307811,19,7668,3206,681323,1294,315479
2671,8/10/2021 15:00:00,age20to29,1312,446844,762,387471,66,36540,2140,870855,828,424011
2672,8/10/2021 15:00:00,age30to39,1257,530732,705,471496,80,44464,2042,1046692,785,515960
2673,8/10/2021 15:00:00,age40to49,993,522489,586,473521,61,46271,1640,1042281,647,519792
2674,8/10/2021 15:00:00,age50to59,824,594971,518,546556,51,59699,1393,1201226,569,606255
2675,8/10/2021 15:00:00,age60to69,466,567589,345,531414,37,50247,848,1149250,382,581661
2676,8/10/2021 15:00:00,age70to79,169,367295,141,346855,9,21673,319,735823,150,368528
2677,8/10/2021 15:00:00,age80plus,74,183188,60,171246,8,7915,142,362349,68,179161
2678,8/10/2021 15:00:00,Federal Entities,1,113864,2,100391,,3280,,217535,,103671
2679,8/10/2021 15:00:00,Unknown,1,121864,2,108391,,3280,,233535,,111671
2680,8/11/2021 15:00:00,age10to19,1920,367764,1351,309162,28,7696,3299,684622,1379,316858
2681,8/11/2021 15:00:00,age20to29,1304,448148,705,388176,86,36626,2095,872950,791,424802
2682,8/11/2021 15:00:00,age30to39,1235,531967,718,472214,91,44555,2044,1048736,809,516769
2683,8/11/2021 15:00:00,age40to49,954,523443,554,474075,63,46334,1571,1043852,617,520409
2684,8/11/2021 15:00:00,age50to59,786,595757,500,547056,94,59793,1380,1202606,594,606849
2685,8/11/2021 15:00:00,age60to69,457,568046,321,531735,41,50288,819,1150069,362,582023
2686,8/11/2021 15:00:00,age70to79,196,367491,142,346997,18,21691,356,736179,160,368688
2687,8/11/2021 15:00:00,age80plus,93,183281,66,171312,9,7924,168,362517,75,179236
2688,8/11/2021 15:00:00,Federal Entities,3,113867,,100391,1,3281,,217539,,103672
2689,8/11/2021 15:00:00,Unknown,3,121867,,108391,1,3281,,233539,,111672
2690,8/12/2021 15:00:00,age10to19,1743,369507,1289,310451,17,7713,3049,687671,1306,318164
2691,8/12/2021 15:00:00,age20to29,1110,449258,693,388869,84,36710,1887,874837,777,425579
2692,8/12/2021 15:00:00,age30to39,1302,533269,694,472908,88,44643,2084,1050820,782,517551
2693,8/12/2021 15:00:00,age40to49,919,524362,599,474674,74,46408,1592,1045444,673,521082
2694,8/12/2021 15:00:00,age50to59,760,596517,585,547641,85,59878,1430,1204036,670,607519
2695,8/12/2021 15:00:00,age60to69,465,568511,385,532120,56,50344,906,1150975,441,582464
2696,8/12/2021 15:00:00,age70to79,175,367666,152,347149,15,21706,342,736521,167,368855
2697,8/12/2021 15:00:00,age80plus,79,183360,48,171360,8,7932,135,362652,56,179292
2698,8/12/2021 15:00:00,Federal Entities,1948,115815,201,100592,,3281,,219688,,103873
2699,8/12/2021 15:00:00,Unknown,1948,123815,201,108592,,3281,,235688,,111873
2700,8/13/2021 15:00:00,age10to19,1889,371396,1492,311943,10,7723,3391,691062,1502,319666
2701,8/13/2021 15:00:00,age20to29,1314,450572,832,389701,61,36771,2207,877044,893,426472
2702,8/13/2021 15:00:00,age30to39,1309,534578,874,473782,71,44714,2254,1053074,945,518496
2703,8/13/2021 15:00:00,age40to49,996,525358,743,475417,66,46474,1805,1047249,809,521891
2704,8/13/2021 15:00:00,age50to59,818,597335,698,548339,75,59953,1591,1205627,773,608292
2705,8/13/2021 15:00:00,age60to69,452,568963,400,532520,44,50388,896,1151871,444,582908
2706,8/13/2021 15:00:00,age70to79,161,367827,149,347298,11,21717,321,736842,160,369015
2707,8/13/2021 15:00:00,age80plus,66,183426,63,171423,8,7940,137,362789,71,179363
2708,8/13/2021 15:00:00,Federal Entities,7,115822,5,100597,,3281,,219700,,103878
2709,8/13/2021 15:00:00,Unknown,7,123822,5,108597,,3281,,235700,,111878
2710,8/14/2021 15:00:00,age10to19,1332,372728,908,312851,18,7741,2258,693320,926,320592
2711,8/14/2021 15:00:00,age20to29,853,451425,539,390240,39,36810,1431,878475,578,427050
2712,8/14/2021 15:00:00,age30to39,911,535489,550,474332,58,44772,1519,1054593,608,519104
2713,8/14/2021 15:00:00,age40to49,676,526034,484,475901,53,46527,1213,1048462,537,522428
2714,8/14/2021 15:00:00,age50to59,560,597895,413,548752,51,60004,1024,1206651,464,608756
2715,8/14/2021 15:00:00,age60to69,304,569267,263,532783,20,50408,587,1152458,283,583191
2716,8/14/2021 15:00:00,age70to79,112,367939,86,347384,9,21726,207,737049,95,369110
2717,8/14/2021 15:00:00,age80plus,37,183463,32,171455,2,7942,71,362860,34,179397
2718,8/14/2021 15:00:00,Federal Entities,38,115860,17,100614,,3281,,219755,,103895
2719,8/14/2021 15:00:00,Unknown,38,123860,17,108614,,3281,,235755,,111895
2720,8/15/2021 15:00:00,age10to19,859,373587,750,313601,11,7752,1620,694940,761,321353
2721,8/15/2021 15:00:00,age20to29,643,452068,469,390709,34,36844,1146,879621,503,427553
2722,8/15/2021 15:00:00,age30to39,662,536151,493,474825,47,44819,1202,1055795,540,519644
2723,8/15/2021 15:00:00,age40to49,436,526470,403,476304,22,46549,861,1049323,425,522853
2724,8/15/2021 15:00:00,age50to59,349,598244,336,549088,23,60027,708,1207359,359,609115
2725,8/15/2021 15:00:00,age60to69,178,569445,176,532959,19,50427,373,1152831,195,583386
2726,8/15/2021 15:00:00,age70to79,96,368035,45,347429,3,21729,144,737193,48,369158
2727,8/15/2021 15:00:00,age80plus,27,183490,25,171480,2,7944,54,362914,27,179424
2728,8/16/2021 15:00:00,age10to19,1419,375006,1574,315175,12,7764,3005,697945,1586,322939
2729,8/16/2021 15:00:00,age20to29,990,453058,798,391507,67,36911,1855,881476,865,428418
2730,8/16/2021 15:00:00,age30to39,964,537115,817,475642,83,44902,1864,1057659,900,520544
2731,8/16/2021 15:00:00,age40to49,736,527206,658,476962,66,46615,1460,1050783,724,523577
2732,8/16/2021 15:00:00,age50to59,616,598860,588,549676,60,60087,1264,1208623,648,609763
2733,8/16/2021 15:00:00,age60to69,375,569820,386,533345,34,50461,795,1153626,420,583806
2734,8/16/2021 15:00:00,age70to79,181,368216,139,347568,7,21736,327,737520,146,369304
2735,8/16/2021 15:00:00,age80plus,60,183550,54,171534,6,7950,120,363034,60,179484
2736,8/17/2021 15:00:00,age10to19,1970,376976,1431,316606,17,7781,3418,701363,1448,324387
2737,8/17/2021 15:00:00,age20to29,1116,454174,860,392367,88,36999,2064,883540,948,429366
2738,8/17/2021 15:00:00,age30to39,1222,538337,803,476445,69,44971,2094,1059753,872,521416
2739,8/17/2021 15:00:00,age40to49,898,528104,704,477666,65,46680,1667,1052450,769,524346
2740,8/17/2021 15:00:00,age50to59,731,599591,678,550354,69,60156,1478,1210101,747,610510
2741,8/17/2021 15:00:00,age60to69,462,570282,401,533746,40,50501,903,1154529,441,584247
2742,8/17/2021 15:00:00,age70to79,229,368445,170,347738,16,21752,415,737935,186,369490
2743,8/17/2021 15:00:00,age80plus,98,183648,68,171602,7,7957,173,363207,75,179559
2744,8/17/2021 15:00:00,Federal Entities,9,115869,1,100615,,3281,,219765,,103896
2745,8/17/2021 15:00:00,Unknown,9,123869,1,108615,,3281,,235765,,111896
2746,8/18/2021 15:00:00,age10to19,1707,378683,1598,318204,15,7796,3320,704683,1613,326000
2747,8/18/2021 15:00:00,age20to29,1070,455244,835,393202,102,37101,2007,885547,937,430303
2748,8/18/2021 15:00:00,age30to39,1231,539568,809,477254,111,45082,2151,1061904,920,522336
2749,8/18/2021 15:00:00,age40to49,883,528987,674,478340,85,46765,1642,1054092,759,525105
2750,8/18/2021 15:00:00,age50to59,714,600305,643,550997,88,60244,1445,1211546,731,611241
2751,8/18/2021 15:00:00,age60to69,450,570732,392,534138,41,50542,883,1155412,433,584680
2752,8/18/2021 15:00:00,age70to79,225,368670,161,347899,13,21765,399,738334,174,369664
2753,8/18/2021 15:00:00,age80plus,96,183744,65,171667,4,7961,165,363372,69,179628
2754,8/18/2021 15:00:00,Federal Entities,1,115870,,100615,,3281,,219766,,103896
2755,8/18/2021 15:00:00,Unknown,1,123870,,108615,,3281,,235766,,111896
2756,8/19/2021 15:00:00,age10to19,1578,380261,1492,319696,11,7807,3081,707764,1503,327503
2757,8/19/2021 15:00:00,age20to29,1030,456274,847,394049,78,37179,1955,887502,925,431228
2758,8/19/2021 15:00:00,age30to39,1096,540664,884,478138,101,45183,2081,1063985,985,523321
2759,8/19/2021 15:00:00,age40to49,744,529731,699,479039,79,46844,1522,1055614,778,525883
2760,8/19/2021 15:00:00,age50to59,701,601006,647,551644,77,60321,1425,1212971,724,611965
2761,8/19/2021 15:00:00,age60to69,408,571140,401,534539,32,50574,841,1156253,433,585113
2762,8/19/2021 15:00:00,age70to79,209,368879,175,348074,18,21783,402,738736,193,369857
2763,8/19/2021 15:00:00,age80plus,74,183818,63,171730,5,7966,142,363514,68,179696
2764,8/19/2021 15:00:00,Federal Entities,25,115895,24,100639,1,3282,50,219816,25,103921
2765,8/19/2021 15:00:00,Unknown,25,123895,24,108639,1,3282,50,235816,25,111921
2766,8/20/2021 15:00:00,age10to19,1767,382028,1721,321417,12,7819,3500,711264,1733,329236
2767,8/20/2021 15:00:00,age20to29,1285,457559,962,395011,80,37259,2327,889829,1042,432270
2768,8/20/2021 15:00:00,age30to39,1252,541916,1121,479259,95,45278,2468,1066453,1216,524537
2769,8/20/2021 15:00:00,age40to49,913,530644,846,479885,71,46915,1830,1057444,917,526800
2770,8/20/2021 15:00:00,age50to59,829,601835,821,552465,78,60399,1728,1214699,899,612864
2771,8/20/2021 15:00:00,age60to69,479,571619,458,534997,38,50612,975,1157228,496,585609
2772,8/20/2021 15:00:00,age70to79,230,369109,179,348253,14,21797,423,739159,193,370050
2773,8/20/2021 15:00:00,age80plus,78,183896,82,171812,7,7973,167,363681,89,179785
2774,8/20/2021 15:00:00,Federal Entities,21,115916,9,100648,4,3286,34,219850,13,103934
2775,8/20/2021 15:00:00,Unknown,21,123916,9,108648,4,3286,34,235850,13,111934
2776,8/21/2021 15:00:00,age10to19,1239,383267,1027,322444,10,7829,2276,713540,1037,330273
2777,8/21/2021 15:00:00,age20to29,758,458317,636,395647,33,37292,1427,891256,669,432939
2778,8/21/2021 15:00:00,age30to39,708,542624,664,479923,44,45322,1416,1067869,708,525245
2779,8/21/2021 15:00:00,age40to49,540,531184,543,480428,44,46959,1127,1058571,587,527387
2780,8/21/2021 15:00:00,age50to59,444,602279,505,552970,45,60444,994,1215693,550,613414
2781,8/21/2021 15:00:00,age60to69,267,571886,273,535270,29,50641,569,1157797,302,585911
2782,8/21/2021 15:00:00,age70to79,108,369217,104,348357,8,21805,220,739379,112,370162
2783,8/21/2021 15:00:00,age80plus,58,183954,31,171843,,7973,,363770,,179816
2784,8/21/2021 15:00:00,Federal Entities,72,115988,44,100692,,3286,,219966,,103978
2785,8/21/2021 15:00:00,Unknown,72,123988,44,108692,,3286,,235966,,111978
2786,8/22/2021 15:00:00,age10to19,786,384053,886,323330,5,7834,1677,715217,891,331164
2787,8/22/2021 15:00:00,age20to29,569,458886,550,396197,25,37317,1144,892400,575,433514
2788,8/22/2021 15:00:00,age30to39,584,543208,583,480506,27,45349,1194,1069063,610,525855
2789,8/22/2021 15:00:00,age40to49,434,531618,471,480899,18,46977,923,1059494,489,527876
2790,8/22/2021 15:00:00,age50to59,311,602590,313,553283,20,60464,644,1216337,333,613747
2791,8/22/2021 15:00:00,age60to69,177,572063,197,535467,9,50650,383,1158180,206,586117
2792,8/22/2021 15:00:00,age70to79,57,369274,43,348400,3,21808,103,739482,46,370208
2793,8/22/2021 15:00:00,age80plus,28,183982,15,171858,1,7974,44,363814,16,179832
2794,8/22/2021 15:00:00,Federal Entities,6,115994,3,100695,,3286,,219975,,103981
2795,8/22/2021 15:00:00,Unknown,6,123994,3,108695,,3286,,235975,,111981
2796,8/23/2021 15:00:00,age10to19,1622,385675,1647,324977,19,7853,3288,718505,1666,332830
2797,8/23/2021 15:00:00,age20to29,1067,459953,895,397092,53,37370,2015,894415,948,434462
2798,8/23/2021 15:00:00,age30to39,1080,544288,1032,481538,60,45409,2172,1071235,1092,526947
2799,8/23/2021 15:00:00,age40to49,842,532460,823,481722,53,47030,1718,1061212,876,528752
2800,8/23/2021 15:00:00,age50to59,723,603313,716,553999,59,60523,1498,1217835,775,614522
2801,8/23/2021 15:00:00,age60to69,416,572479,453,535920,25,50675,894,1159074,478,586595
2802,8/23/2021 15:00:00,age70to79,222,369496,171,348571,5,21813,398,739880,176,370384
2803,8/23/2021 15:00:00,age80plus,93,184075,52,171910,4,7978,149,363963,56,179888
2804,8/24/2021 15:00:00,age10to19,1712,387387,1577,326554,13,7866,3302,721807,1590,334420
2805,8/24/2021 15:00:00,age20to29,1155,461108,951,398043,80,37450,2186,896601,1031,435493
2806,8/24/2021 15:00:00,age30to39,1206,545494,980,482518,96,45505,2282,1073517,1076,528023
2807,8/24/2021 15:00:00,age40to49,908,533368,783,482505,91,47121,1782,1062994,874,529626
2808,8/24/2021 15:00:00,age50to59,684,603997,732,554731,78,60601,1494,1219329,810,615332
2809,8/24/2021 15:00:00,age60to69,487,572966,443,536363,48,50723,978,1160052,491,587086
2810,8/24/2021 15:00:00,age70to79,214,369710,175,348746,15,21828,404,740284,190,370574
2811,8/24/2021 15:00:00,age80plus,81,184156,77,171987,8,7986,166,364129,85,179973
2812,8/25/2021 15:00:00,age10to19,1846,389233,1607,328161,6,7872,3459,725266,1613,336033
2813,8/25/2021 15:00:00,age20to29,1181,462289,949,398992,80,37530,2210,898811,1029,436522
2814,8/25/2021 15:00:00,age30to39,1221,546715,974,483492,96,45601,2291,1075808,1070,529093
2815,8/25/2021 15:00:00,age40to49,898,534266,797,483302,85,47206,1780,1064774,882,530508
2816,8/25/2021 15:00:00,age50to59,709,604706,722,555453,79,60680,1510,1220839,801,616133
2817,8/25/2021 15:00:00,age60to69,468,573434,429,536792,36,50759,933,1160985,465,587551
2818,8/25/2021 15:00:00,age70to79,215,369925,185,348931,12,21840,412,740696,197,370771
2819,8/25/2021 15:00:00,age80plus,79,184235,67,172054,7,7993,153,364282,74,180047
