VACCINATION_DATE,AgeRange,FirstDailyDose,FirstDailyDoseCumulative,SecondDailyDose,SecondDailyDoseCumulative,SingleDailyDose,SingleDailyDoseCumulative,CombinedAllDoses,CombinedAllDosesCumulative,FullyVaccinated,FullyVaccinatedCumulative
2021-04-13 15:00:00,50-64,12868.0,622307,11606.0,320203,118.0,64408,24592.0,689402,11724.0,263496
2021-04-14 15:00:00,50-64,11054.0,633361,12492.0,332695,76.0,64484,23622.0,713024,12568.0,276064
2021-04-15 15:00:00,50-64,11565.0,644926,13394.0,346089,48.0,64532,25007.0,738031,13442.0,289506
2021-04-16 15:00:00,50-64,10161.0,655087,13494.0,359583,4.0,64536,23659.0,761690,13498.0,303004
2021-04-17 15:00:00,50-64,8152.0,663239,7945.0,367528,2.0,64538,16099.0,777789,7947.0,310951
2021-04-18 15:00:00,50-64,4921.0,668160,7320.0,374848,1.0,64539,12242.0,790031,7321.0,318272
2021-04-19 15:00:00,50-64,7956.0,676116,14927.0,389775,11.0,64550,22894.0,812925,14938.0,333210
2021-04-20 15:00:00,50-64,8346.0,684462,18001.0,407776,12.0,64562,26359.0,839284,18013.0,351223
2021-04-21 15:00:00,50-64,9755.0,694217,18293.0,426069,3.0,64565,28051.0,867335,18296.0,369519
2021-04-22 15:00:00,50-64,9813.0,704030,16983.0,443052,2.0,64567,26798.0,894133,16985.0,386504
2021-04-23 15:00:00,50-64,8801.0,712831,15385.0,458437,1.0,64568,24187.0,918320,15386.0,401890
2021-04-24 15:00:00,50-64,6591.0,719422,10778.0,469215,25.0,64593,17394.0,935714,10803.0,412693
2021-04-25 15:00:00,50-64,4636.0,724058,3046.0,472261,8.0,64601,7690.0,943404,3054.0,415747
2021-04-26 15:00:00,50-64,6710.0,730768,12442.0,484703,73.0,64674,19225.0,962629,12515.0,428262
2021-04-27 15:00:00,50-64,7078.0,737846,11909.0,496612,365.0,65039,19352.0,981981,12274.0,440536
2021-04-28 15:00:00,50-64,7028.0,744874,13893.0,510505,466.0,65505,21387.0,1003368,14359.0,454895
2021-04-29 15:00:00,50-64,7424.0,752298,13325.0,523830,495.0,66000,21244.0,1024612,13820.0,468715
2021-04-30 15:00:00,50-64,7277.0,759575,10600.0,534430,549.0,66549,18426.0,1043038,11149.0,479864
2021-05-01 15:00:00,50-64,4541.0,764116,7774.0,542204,339.0,66888,12654.0,1055692,8113.0,487977
2021-05-02 15:00:00,50-64,2120.0,766236,4262.0,546466,255.0,67143,6637.0,1062329,4517.0,492494
2021-05-03 15:00:00,50-64,3226.0,769462,8333.0,554799,628.0,67771,12187.0,1074516,8961.0,501455
2021-05-04 15:00:00,50-64,3689.0,773151,12267.0,567066,591.0,68362,16547.0,1091063,12858.0,514313
2021-05-05 15:00:00,50-64,4700.0,777851,10988.0,578054,644.0,69006,16332.0,1107395,11632.0,525945
2021-05-06 15:00:00,50-64,4261.0,782112,12278.0,590332,609.0,69615,17148.0,1124543,12887.0,538832
2021-05-07 15:00:00,50-64,4029.0,786141,9844.0,600176,624.0,70239,14497.0,1139040,10468.0,549300
2021-05-08 15:00:00,50-64,2383.0,788524,8341.0,608517,428.0,70667,11152.0,1150192,8769.0,558069
2021-04-03 15:00:00,12-17,586.0,9082,126.0,1812,7.0,40,719.0,5425,133.0,860
2021-04-04 15:00:00,12-17,217.0,9299,86.0,1898,,40,,5425,,860
2021-04-05 15:00:00,12-17,831.0,10130,137.0,2035,3.0,43,971.0,6396,140.0,1000
2021-04-06 15:00:00,12-17,1146.0,11276,140.0,2175,2.0,45,1288.0,7684,142.0,1142
2021-04-07 15:00:00,12-17,1184.0,12460,215.0,2390,8.0,53,1407.0,9091,223.0,1365
2021-04-08 15:00:00,12-17,1206.0,13666,211.0,2601,7.0,60,1424.0,10515,218.0,1583
2021-04-09 15:00:00,12-17,1065.0,14731,190.0,2791,2.0,62,1257.0,11772,192.0,1775
2021-04-10 15:00:00,12-17,1407.0,16138,254.0,3045,,62,,11772,,1775
2021-04-11 15:00:00,12-17,1057.0,17195,151.0,3196,2.0,64,1210.0,12982,153.0,1928
2021-04-12 15:00:00,12-17,966.0,18161,249.0,3445,2.0,66,1217.0,14199,251.0,2179
2021-04-13 15:00:00,12-17,1824.0,19985,278.0,3723,,66,,14199,,2179
2021-04-14 15:00:00,12-17,2403.0,22388,312.0,4035,,66,,14199,,2179
2021-04-15 15:00:00,12-17,1564.0,23952,250.0,4285,1.0,67,1815.0,16014,251.0,2430
2021-04-16 15:00:00,12-17,1946.0,25898,247.0,4532,,67,,16014,,2430
2021-04-17 15:00:00,12-17,2537.0,28435,212.0,4744,,67,,16014,,2430
2021-04-18 15:00:00,12-17,2067.0,30502,237.0,4981,,67,,16014,,2430
2021-04-19 15:00:00,12-17,1334.0,31836,406.0,5387,,67,,16014,,2430
2021-04-20 15:00:00,12-17,1515.0,33351,475.0,5862,,67,,16014,,2430
2021-04-21 15:00:00,12-17,2972.0,36323,709.0,6571,,67,,16014,,2430
2021-04-22 15:00:00,12-17,1770.0,38093,462.0,7033,,67,,16014,,2430
2021-04-23 15:00:00,12-17,1934.0,40027,650.0,7683,,67,,16014,,2430
2021-04-24 15:00:00,12-17,2152.0,42179,566.0,8249,,67,,16014,,2430
2021-04-25 15:00:00,12-17,1793.0,43972,199.0,8448,,67,,16014,,2430
2021-04-26 15:00:00,12-17,1430.0,45402,658.0,9106,,67,,16014,,2430
2021-04-27 15:00:00,12-17,1495.0,46897,852.0,9958,,67,,16014,,2430
2021-04-28 15:00:00,12-17,2743.0,49640,1218.0,11176,,67,,16014,,2430
2021-04-29 15:00:00,12-17,1635.0,51275,1092.0,12268,,67,,16014,,2430
2021-04-30 15:00:00,12-17,1666.0,52941,983.0,13251,2.0,69,2651.0,18665,985.0,3415
2021-05-01 15:00:00,12-17,1530.0,54471,1339.0,14590,,69,,18665,,3415
2021-05-02 15:00:00,12-17,716.0,55187,941.0,15531,1.0,70,1658.0,20323,942.0,4357
2021-05-03 15:00:00,12-17,770.0,55957,1118.0,16649,,70,,20323,,4357
2021-05-04 15:00:00,12-17,1027.0,56984,1698.0,18347,,70,,20323,,4357
2021-05-05 15:00:00,12-17,1938.0,58922,2401.0,20748,,70,,20323,,4357
2021-05-06 15:00:00,12-17,885.0,59807,1458.0,22206,,70,,20323,,4357
2021-05-07 15:00:00,12-17,923.0,60730,2008.0,24214,,70,,20323,,4357
2021-05-08 15:00:00,12-17,853.0,61583,2491.0,26705,,70,,20323,,4357
2021-05-09 15:00:00,12-17,475.0,62058,1180.0,27885,,70,,20323,,4357
2021-05-10 15:00:00,12-17,486.0,62544,1540.0,29425,,70,,20323,,4357
2021-05-11 15:00:00,12-17,806.0,63350,1559.0,30984,,70,,20323,,4357
2021-05-12 15:00:00,12-17,1925.0,65275,2898.0,33882,1.0,71,4824.0,25147,2899.0,7256
2021-05-13 15:00:00,12-17,10887.0,76162,1867.0,35749,,71,,25147,,7256
2021-05-14 15:00:00,12-17,10527.0,86689,1657.0,37406,,71,,25147,,7256
2021-05-15 15:00:00,12-17,11769.0,98458,1880.0,39286,1.0,72,13650.0,38797,1881.0,9137
2021-05-16 15:00:00,12-17,4276.0,102734,1644.0,40930,,72,,38797,,9137
2021-05-17 15:00:00,12-17,6977.0,109711,1506.0,42436,,72,,38797,,9137
2021-05-18 15:00:00,12-17,8608.0,118319,1687.0,44123,,72,,38797,,9137
2021-05-19 15:00:00,12-17,13745.0,132064,2596.0,46719,,72,,38797,,9137
2021-05-20 15:00:00,12-17,6756.0,138820,1602.0,48321,,72,,38797,,9137
2021-05-21 15:00:00,12-17,6660.0,145480,1924.0,50245,,72,,38797,,9137
2021-05-09 15:00:00,50-64,1012.0,789536,3069.0,611586,215.0,70882,4296.0,1154488,3284.0,561353
2021-05-10 15:00:00,50-64,2133.0,791669,8341.0,619927,455.0,71337,10929.0,1165417,8796.0,570149
2021-05-11 15:00:00,50-64,2724.0,794393,8669.0,628596,475.0,71812,11868.0,1177285,9144.0,579293
2021-05-12 15:00:00,50-64,2910.0,797303,9864.0,638460,563.0,72375,13337.0,1190622,10427.0,589720
2021-05-13 15:00:00,50-64,2710.0,800013,9108.0,647568,433.0,72808,12251.0,1202873,9541.0,599261
2021-05-14 15:00:00,50-64,3341.0,803354,7934.0,655502,551.0,73359,11826.0,1214699,8485.0,607746
2021-05-15 15:00:00,50-64,2218.0,805572,5990.0,661492,433.0,73792,8641.0,1223340,6423.0,614169
2021-05-16 15:00:00,50-64,1099.0,806671,4180.0,665672,319.0,74111,5598.0,1228938,4499.0,618668
2021-05-17 15:00:00,50-64,2332.0,809003,6830.0,672502,564.0,74675,9726.0,1238664,7394.0,626062
2021-05-18 15:00:00,50-64,2950.0,811953,8019.0,680521,562.0,75237,11531.0,1250195,8581.0,634643
2021-05-19 15:00:00,50-64,3107.0,815060,8329.0,688850,488.0,75725,11924.0,1262119,8817.0,643460
2021-05-20 15:00:00,50-64,2945.0,818005,8896.0,697746,552.0,76277,12393.0,1274512,9448.0,652908
2021-05-21 15:00:00,50-64,3019.0,821024,8000.0,705746,478.0,76755,11497.0,1286009,8478.0,661386
2021-05-22 15:00:00,50-64,2091.0,823115,4918.0,710664,338.0,77093,7347.0,1293356,5256.0,666642
2021-05-23 15:00:00,50-64,1079.0,824194,2843.0,713507,258.0,77351,4180.0,1297536,3101.0,669743
2021-05-24 15:00:00,50-64,2092.0,826286,4605.0,718112,409.0,77760,7106.0,1304642,5014.0,674757
2021-05-25 15:00:00,50-64,2241.0,828527,5113.0,723225,344.0,78104,7698.0,1312340,5457.0,680214
2021-05-26 15:00:00,50-64,2194.0,830721,4866.0,728091,420.0,78524,7480.0,1319820,5286.0,685500
2021-05-27 15:00:00,50-64,2004.0,832725,4932.0,733023,333.0,78857,7269.0,1327089,5265.0,690765
2021-05-28 15:00:00,50-64,2095.0,834820,5057.0,738080,384.0,79241,7536.0,1334625,5441.0,696206
2021-05-29 15:00:00,50-64,1325.0,836145,2709.0,740789,259.0,79500,4293.0,1338918,2968.0,699174
2021-05-30 15:00:00,50-64,638.0,836783,1429.0,742218,148.0,79648,2215.0,1341133,1577.0,700751
2021-05-31 15:00:00,50-64,300.0,837083,819.0,743037,84.0,79732,1203.0,1342336,903.0,701654
2021-06-01 15:00:00,50-64,1567.0,838650,4206.0,747243,312.0,80044,6085.0,1348421,4518.0,706172
2021-06-02 15:00:00,50-64,1472.0,840122,3802.0,751045,277.0,80321,5551.0,1353972,4079.0,710251
2021-06-03 15:00:00,50-64,1429.0,841551,3327.0,754372,318.0,80639,5074.0,1359046,3645.0,713896
2021-06-04 15:00:00,50-64,1541.0,843092,3408.0,757780,323.0,80962,5272.0,1364318,3731.0,717627
2021-06-05 15:00:00,50-64,1066.0,844158,2165.0,759945,192.0,81154,3423.0,1367741,2357.0,719984
2021-06-06 15:00:00,50-64,488.0,844646,826.0,760771,92.0,81246,1406.0,1369147,918.0,720902
2021-06-07 15:00:00,50-64,1103.0,845749,2259.0,763030,199.0,81445,3561.0,1372708,2458.0,723360
2021-06-08 15:00:00,50-64,1117.0,846866,2761.0,765791,258.0,81703,4136.0,1376844,3019.0,726379
2021-06-09 15:00:00,50-64,1161.0,848027,2555.0,768346,264.0,81967,3980.0,1380824,2819.0,729198
2021-06-10 15:00:00,50-64,1255.0,849282,2746.0,771092,269.0,82236,4270.0,1385094,3015.0,732213
2021-06-11 15:00:00,50-64,1263.0,850545,3018.0,774110,326.0,82562,4607.0,1389701,3344.0,735557
2021-06-12 15:00:00,50-64,799.0,851344,1941.0,776051,156.0,82718,2896.0,1392597,2097.0,737654
2021-06-13 15:00:00,50-64,299.0,851643,993.0,777044,78.0,82796,1370.0,1393967,1071.0,738725
2021-06-14 15:00:00,50-64,904.0,852547,2124.0,779168,163.0,82959,3191.0,1397158,2287.0,741012
2021-06-15 15:00:00,50-64,988.0,853535,2404.0,781572,219.0,83178,3611.0,1400769,2623.0,743635
2021-06-16 15:00:00,50-64,979.0,854514,2217.0,783789,192.0,83370,3388.0,1404157,2409.0,746044
2021-06-17 15:00:00,50-64,1108.0,855622,2229.0,786018,196.0,83566,3533.0,1407690,2425.0,748469
2021-06-18 15:00:00,50-64,1198.0,856820,2212.0,788230,195.0,83761,3605.0,1411295,2407.0,750876
2021-06-19 15:00:00,50-64,693.0,857513,1394.0,789624,161.0,83922,2248.0,1413543,1555.0,752431
2021-06-20 15:00:00,50-64,317.0,857830,663.0,790287,80.0,84002,1060.0,1414603,743.0,753174
2021-06-21 15:00:00,50-64,879.0,858709,1053.0,791340,152.0,84154,2084.0,1416687,1205.0,754379
2021-06-22 15:00:00,50-64,869.0,859578,1540.0,792880,168.0,84322,2577.0,1419264,1708.0,756087
2021-06-23 15:00:00,50-64,1001.0,860579,1661.0,794541,169.0,84491,2831.0,1422095,1830.0,757917
2021-06-24 15:00:00,50-64,942.0,861521,1551.0,796092,148.0,84639,2641.0,1424736,1699.0,759616
2021-05-22 15:00:00,12-17,6581.0,152061,1402.0,51647,,72,,38797,,9137
2021-05-23 15:00:00,12-17,3376.0,155437,837.0,52484,,72,,38797,,9137
2021-05-24 15:00:00,12-17,3982.0,159419,787.0,53271,,72,,38797,,9137
2021-05-25 15:00:00,12-17,3303.0,162722,1109.0,54380,1.0,73,4413.0,43210,1110.0,10247
2021-05-26 15:00:00,12-17,8459.0,171181,1808.0,56188,,73,,43210,,10247
2021-05-27 15:00:00,12-17,2505.0,173686,1033.0,57221,1.0,74,3539.0,46749,1034.0,11281
2021-05-28 15:00:00,12-17,2939.0,176625,863.0,58084,,74,,46749,,11281
2021-05-29 15:00:00,12-17,2952.0,179577,792.0,58876,,74,,46749,,11281
2021-05-30 15:00:00,12-17,1404.0,180981,454.0,59330,,74,,46749,,11281
2021-05-31 15:00:00,12-17,278.0,181259,195.0,59525,,74,,46749,,11281
2021-06-01 15:00:00,12-17,1973.0,183232,1018.0,60543,,74,,46749,,11281
2021-06-02 15:00:00,12-17,3349.0,186581,2354.0,62897,,74,,46749,,11281
2021-06-03 15:00:00,12-17,1688.0,188269,8779.0,71676,,74,,46749,,11281
2021-06-04 15:00:00,12-17,1785.0,190054,8887.0,80563,4.0,78,10676.0,57425,8891.0,20172
2021-06-05 15:00:00,12-17,2172.0,192226,10663.0,91226,,78,,57425,,20172
2021-06-06 15:00:00,12-17,1111.0,193337,3719.0,94945,,78,,57425,,20172
2021-06-07 15:00:00,12-17,1694.0,195031,7462.0,102407,,78,,57425,,20172
2021-06-08 15:00:00,12-17,1613.0,196644,8639.0,111046,1.0,79,10253.0,67678,8640.0,28812
2021-06-09 15:00:00,12-17,2669.0,199313,12826.0,123872,,79,,67678,,28812
2021-06-10 15:00:00,12-17,1730.0,201043,7543.0,131415,1.0,80,9274.0,76952,7544.0,36356
2021-06-11 15:00:00,12-17,1993.0,203036,5966.0,137381,,80,,76952,,36356
2021-06-12 15:00:00,12-17,1474.0,204510,6076.0,143457,1.0,81,7551.0,84503,6077.0,42433
2021-06-13 15:00:00,12-17,391.0,204901,2983.0,146440,,81,,84503,,42433
2021-06-14 15:00:00,12-17,1468.0,206369,3165.0,149605,,81,,84503,,42433
2021-06-15 15:00:00,12-17,1369.0,207738,4016.0,153621,,81,,84503,,42433
2021-06-16 15:00:00,12-17,2130.0,209868,8133.0,161754,,81,,84503,,42433
2021-06-17 15:00:00,12-17,1690.0,211558,2804.0,164558,1.0,82,4495.0,88998,2805.0,45238
2021-06-18 15:00:00,12-17,1568.0,213126,2909.0,167467,,82,,88998,,45238
2021-06-19 15:00:00,12-17,1169.0,214295,2753.0,170220,,82,,88998,,45238
2021-06-20 15:00:00,12-17,597.0,214892,1240.0,171460,,82,,88998,,45238
2021-06-21 15:00:00,12-17,1422.0,216314,857.0,172317,,82,,88998,,45238
2021-06-22 15:00:00,12-17,1194.0,217508,1933.0,174250,1.0,83,3128.0,92126,1934.0,47172
2021-06-23 15:00:00,12-17,1689.0,219197,3116.0,177366,,83,,92126,,47172
2021-06-24 15:00:00,12-17,1325.0,220522,1589.0,178955,,83,,92126,,47172
2021-06-25 15:00:00,12-17,1291.0,221813,1572.0,180527,,83,,92126,,47172
2021-06-26 15:00:00,12-17,862.0,222675,1859.0,182386,,83,,92126,,47172
2021-06-27 15:00:00,12-17,633.0,223308,871.0,183257,,83,,92126,,47172
2021-06-28 15:00:00,12-17,1143.0,224451,1652.0,184909,1.0,84,2796.0,94922,1653.0,48825
2021-06-29 15:00:00,12-17,1150.0,225601,1492.0,186401,,84,,94922,,48825
2021-06-30 15:00:00,12-17,1454.0,227055,2276.0,188677,,84,,94922,,48825
2021-07-01 15:00:00,12-17,1205.0,228260,1608.0,190285,2.0,86,2815.0,97737,1610.0,50435
2021-07-02 15:00:00,12-17,1106.0,229366,1690.0,191975,,86,,97737,,50435
2021-07-03 15:00:00,12-17,663.0,230029,1135.0,193110,,86,,97737,,50435
