VACCINATION_DATE,County,FirstDoseDaily,FirstDoseCumulative,SecondDoseDaily,SecondDoseCumulative,SingleDoseDaily,SingleDoseCumulative
2021-02-11 15:00:00,Montgomery                                        ,4923.0,105123,3523.0,33040,,0
2021-02-12 15:00:00,Montgomery                                        ,4508.0,109631,3729.0,36769,,0
2021-02-13 15:00:00,Montgomery                                        ,1845.0,111476,605.0,37374,,0
2021-02-14 15:00:00,Montgomery                                        ,1914.0,113390,319.0,37693,,0
2021-02-15 15:00:00,Montgomery                                        ,2111.0,115501,1867.0,39560,,0
2021-02-16 15:00:00,Montgomery                                        ,3760.0,119261,2644.0,42204,,0
2021-02-17 15:00:00,Montgomery                                        ,4302.0,123563,3689.0,45893,,0
2021-02-18 15:00:00,Montgomery                                        ,689.0,124252,559.0,46452,,0
2021-02-19 15:00:00,Montgomery                                        ,2973.0,127225,3470.0,49922,,0
2021-02-20 15:00:00,Montgomery                                        ,2570.0,129795,2556.0,52478,,0
2021-02-21 15:00:00,Montgomery                                        ,2560.0,132355,2007.0,54485,,0
2021-02-22 15:00:00,Montgomery                                        ,1929.0,134284,2735.0,57220,,0
